material,electron_density,electron_temperature_ev,heat_flux,surface_delta_t,surface_temperature_gradient,marangoni_shear,surface_velocity,mean_velocity
Li,6.092704661368687e+18,20.502632087136195,4375298.995370091,48.180149870440026,2409.0074935220014,-0.24090074935220016,-1.0706699971208897,-0.5353349985604449
Li,6.458424430196991e+18,20.502632087136195,4637930.031351079,51.072204262055976,2553.6102131027988,-0.2553610213102799,-1.134937872490133,-0.5674689362450664
Li,6.846096838574672e+18,20.502632087136195,4916325.71818986,54.13785667332438,2706.892833666219,-0.2706892833666219,-1.2030634816294308,-0.6015317408147154
Li,7.257039612324231e+18,20.502632087136195,5211432.3424353115,57.38752747272601,2869.3763736363007,-0.2869376373636301,-1.2752783882828005,-0.6376391941414002
Li,7.692649574879161e+18,20.502632087136195,5524252.992289631,60.83226252020468,3041.613126010234,-0.3041613126010234,-1.3518280560045486,-0.6759140280022743
Li,8.154407395185187e+18,20.502632087136195,5855850.967175776,64.48377071282307,3224.1885356411535,-0.32241885356411537,-1.4329726825071796,-0.7164863412535898
Li,8.643882620598297e+18,20.502632087136195,6207353.391967105,68.35446378412865,3417.723189206433,-0.3417723189206433,-1.518988084091748,-0.759494042045874
Li,9.162739011886769e+18,20.502632087136195,6579955.048164212,72.45749849251028,3622.8749246255143,-0.36228749246255143,-1.6101666331668953,-0.8050833165834477
Li,9.712740198471207e+18,20.502632087136195,6974922.4350414,76.80682134194662,3840.341067097331,-0.3840341067097331,-1.7068182520432584,-0.8534091260216292
Li,1.0295755673125085e+19,20.502632087136195,7393598.074566865,81.41721598715486,4070.860799357743,-0.40708607993577434,-1.8092714663812193,-0.9046357331906096
Li,1.0913767146512693e+19,20.502632087136195,7837405.074729674,86.3043534842771,4315.217674213855,-0.43152176742138554,-1.9178745218728246,-0.9589372609364123
Li,1.1568875283162786e+19,20.502632087136195,8307851.966783691,91.48484555790009,4574.242277895004,-0.4574242277895004,-2.0329965679533353,-1.0164982839766676
Li,1.2263306841775593e+19,20.502632087136195,8806537.832851809,96.97630106547956,4848.815053273978,-0.4848815053273979,-2.155028912566213,-1.0775144562831065
Li,1.2999422244132422e+19,20.502632087136195,9335157.741318662,102.79738585108676,5139.869292554338,-0.5139869292554339,-2.284386352246373,-1.1421931761231865
Li,1.377972359833554e+19,20.502632087136195,9895508.508487454,108.96788619192685,5448.394309596342,-0.5448394309596343,-2.421508582042819,-1.2107542910214095
Li,1.460686320364986e+19,20.502632087136195,10489494.806085141,115.50877605328904,5775.438802664452,-0.5775438802664452,-2.56686169007309,-1.283430845036545
Li,1.548365256585496e+19,20.502632087136195,11119135.635375785,122.44228838053178,6122.114419026589,-0.6122114419026589,-2.720939741789595,-1.3604698708947975
Li,1.6413071953751267e+19,20.502632087136195,11786571.189888071,129.7919906704303,6489.599533521515,-0.6489599533521515,-2.8842664593428955,-1.4421332296714477
Li,1.7398280529303622e+19,20.502632087136195,12494070.130083848,137.58286507875783,6879.143253937891,-0.6879143253937892,-3.057397001750174,-1.528698500875087
Li,1.8442627085855328e+19,20.502632087136195,13244037.294694846,145.84139333639305,7292.069666819652,-0.7292069666819653,-3.240919851919846,-1.620459925959923
Li,1.9549661430912594e+19,20.502632087136195,14039021.87493891,154.59564676258844,7729.782338129422,-0.7729782338129423,-3.4354588169464106,-1.7177294084732053
Li,2.0723146452190294e+19,20.502632087136195,14881726.079400511,163.8753816813618,8193.76908406809,-0.819376908406809,-3.641675148474707,-1.8208375742373535
Li,2.1967070907932353e+19,20.502632087136195,15775014.319028048,173.7121405653374,8685.60702826687,-0.8685607028266871,-3.8602697903408316,-1.9301348951704158
Li,2.3285662984981967e+19,20.502632087136195,16721922.943468433,184.13935925083229,9206.967962541614,-0.9206967962541615,-4.091985761129607,-2.0459928805648033
Li,2.468340467068651e+19,20.502632087136195,17725670.561833404,195.19248058861888,9759.624029430945,-0.9759624029430946,-4.337610679747088,-2.168805339873544
Li,2.6165046987488236e+19,20.502632087136195,18789668.98297862,206.90907491667164,10345.453745833582,-1.0345453745833582,-4.597979442592703,-2.2989897212963517
Li,2.773562614198418e+19,20.502632087136195,19917534.812482264,219.32896776439168,10966.448388219584,-1.0966448388219585,-4.873977061430927,-2.4369885307154635
Li,2.9400480643347137e+19,20.502632087136195,21113101.745742142,232.49437522238665,11624.718761119333,-1.1624718761119333,-5.166541671608592,-2.583270835804296
Li,3.1165269449294365e+19,20.502632087136195,22380433.59897639,246.45004743793626,12322.502371896813,-1.2322502371896813,-5.476667720843029,-2.7383338604215144
Li,3.303599120128346e+19,20.502632087136195,23723838.122421015,261.2434207238948,13062.17103619474,-1.306217103619474,-5.805409349419885,-2.9027046747099425
Li,3.50190046143172e+19,20.502632087136195,25147881.64267641,276.92477879806006,13846.238939903003,-1.3846238939903004,-6.153883973290224,-3.076941986645112
Li,3.712105009066372e+19,20.502632087136195,26657404.583973084,293.54742370107186,14677.371185053593,-1.4677371185053594,-6.523276082246042,-3.261638041123021
Li,3.934927263095861e+19,20.502632087136195,28257537.92111455,311.16785697380226,15558.392848690113,-1.5558392848690115,-6.914841266084496,-3.457420633042248
Li,4.171124612056533e+19,20.502632087136195,29953720.620022118,329.84597171007334,16492.298585503668,-1.6492298585503669,-7.329910482446076,-3.664955241223038
Li,4.421499907374468e+19,20.502632087136195,31751718.125162892,349.64525613749845,17482.26280687492,-1.7482262806874922,-7.769894580833299,-3.8849472904166493
Li,4.6869041923142115e+19,20.502632087136195,33657641.95670295,370.63300941845466,18531.650470922734,-1.8531650470922734,-8.236289098187882,-4.118144549093941
Li,4.9682395947343675e+19,20.502632087136195,35677970.4839919,392.8805704046436,19644.02852023218,-1.964402852023218,-8.730679342325415,-4.365339671162707
Li,5.266462393484259e+19,20.502632087136195,37819570.9460004,416.46356012291426,20823.178006145714,-2.0823178006145713,-9.254745780509205,-4.627372890254603
Li,5.582586268862678e+19,20.502632087136195,40089722.79354619,441.4621388164285,22073.106940821424,-2.2073106940821425,-9.81026975147619,-4.905134875738095
Li,5.917685748188806e+19,20.502632087136195,42496142.432661414,467.9612784149862,23398.06392074931,-2.3398063920749315,-10.399139520333028,-5.199569760166514
Li,6.272899858196231e+19,20.502632087136195,45047009.45320009,496.0510513605996,24802.55256802998,-2.480255256802998,-11.023356696902214,-5.511678348451107
Li,6.649435996665032e+19,20.502632087136195,47750994.43184008,525.8269367700659,26291.346838503294,-2.6291346838503293,-11.685043039334797,-5.8425215196673985
Li,7.048574036451889e+19,20.502632087136195,50617288.403984,557.3901449752121,27869.507248760605,-2.7869507248760605,-12.386447666115824,-6.193223833057912
Li,7.471670675868067e+19,20.502632087136195,53655634.10473591,590.8479615439405,29542.398077197027,-2.954239807719703,-13.129954700976459,-6.564977350488229
Li,7.920164050192541e+19,20.502632087136195,56876359.08514419,626.3141119514318,31315.70559757159,-3.131570559757159,-13.918091376698484,-6.959045688349242
Li,8.395578619995103e+19,20.502632087136195,60290410.81627501,663.9091481410453,33195.457407052265,-3.3195457407052267,-14.753536625356565,-7.376768312678283
Li,8.899530352885224e+19,20.502632087136195,63909393.90043756,703.7608582888657,35188.042914443286,-3.518804291444329,-15.639130184197018,-7.819565092098509
Li,9.433732216299774e+19,20.502632087136195,67745609.51604472,746.0047011647149,37300.23505823575,-3.7300235058235747,-16.57788224810478,-8.28894112405239
Li,1e+20,20.502632087136195,71812097.23018493,790.7842665660518,39539.21332830259,-3.953921332830259,-17.57298370146782,-8.78649185073391
Li,1e+18,21.543465617130273,773493.2611176997,8.517594176732118,425.87970883660586,-0.042587970883660585,-0.18927987059404705,-0.09463993529702353
Li,1.0600258488068824e+18,21.543465617130273,819922.8506626931,9.02886999698302,451.443499849151,-0.0451443499849151,-0.20064155548851156,-0.10032077774425578
Li,1.1236548001387516e+18,21.543465617130273,869139.4157298801,9.570835582318923,478.5417791159461,-0.04785417791159461,-0.2126852351626427,-0.10634261758132135
Li,1.191103133283008e+18,21.543465617130273,921310.2468905839,10.145333111938728,507.26665559693635,-0.050726665559693636,-0.22545184693197173,-0.11272592346598587
Li,1.2626001098748577e+18,21.543465617130273,976612.6764746697,10.75431534341142,537.715767170571,-0.0537715767170571,-0.2389847854091427,-0.11949239270457135
Li,1.3383887531737592e+18,21.543465617130273,1035234.681335623,11.39985225023657,569.9926125118285,-0.056999261251182855,-0.25333005000525716,-0.12666502500262858
Li,1.418726674116599e+18,21.543465617130273,1097375.5217971164,12.08413805783007,604.2069028915035,-0.060420690289150356,-0.2685364012851127,-0.13426820064255635
Li,1.5038869469554132e+18,21.543465617130273,1163246.4189528837,12.80949870185087,640.4749350925435,-0.06404749350925436,-0.28465552670779715,-0.14232776335389857
Li,1.5941590374560028e+18,21.543465617130273,1233071.2726220968,13.578399734220127,678.9199867110063,-0.06789199867110064,-0.30174221631600284,-0.15087110815800142
Li,1.689849786812462e+18,21.543465617130273,1307087.422400621,14.393454703705839,719.6727351852919,-0.07196727351852919,-0.3198545489712409,-0.15992727448562044
Li,1.7912844546220096e+18,21.543465617130273,1385546.4543950185,15.257434039559199,762.8717019779599,-0.07628717019779599,-0.3390540897679822,-0.1695270448839911
Li,1.898807824465269e+18,21.543465617130273,1468715.0563814456,16.173274468398755,808.6637234199378,-0.08086637234199379,-0.3594060992977502,-0.1797030496488751
Li,2.0127853758499466e+18,21.543465617130273,1556875.9242961903,17.144088996351073,857.2044498175536,-0.08572044498175536,-0.38097975547446833,-0.19048987773723416
Li,2.133604526501402e+18,21.543465617130273,1650328.7231390548,18.173177490377626,908.6588745188812,-0.09086588745188813,-0.4038483886750584,-0.2019241943375292
Li,2.2616759492228552e+18,21.543465617130273,1749391.1055558552,19.264037894755674,963.2018947377837,-0.09632018947377838,-0.4280897309945706,-0.2140448654972853
Li,2.3974349678010685e+18,21.543465617130273,1854399.7915620557,20.420378120836332,1021.0189060418166,-0.10210189060418166,-0.4537861804630296,-0.2268930902315148
Li,2.541343036702629e+18,21.543465617130273,1965711.7130778746,21.64612865049703,1082.3064325248515,-0.10823064325248516,-0.48102508112215625,-0.24051254056107813
Li,2.693889309590164e+18,21.543465617130273,2083705.2271650042,22.94545589612608,1147.272794806304,-0.11472727948063041,-0.509899019913913,-0.2549495099569565
Li,2.8555923019901005e+18,21.543465617130273,2208781.402088922,24.32277636255194,1216.138818127597,-0.1216138818127597,-0.5405061413900432,-0.2702530706950216
Li,3.0270016537634555e+18,21.543465617130273,2341365.3805781654,25.782771659054095,1289.1385829527048,-0.1289138582952705,-0.5729504813123133,-0.28647524065615665
Li,3.208699997370444e+18,21.543465617130273,2481907.8249144196,27.330404412482856,1366.520220624143,-0.1366520220624143,-0.607342320277397,-0.3036711601386985
Li,3.401304938279246e+18,21.543465617130273,2630886.4487653505,28.970935135577502,1448.546756778875,-0.1448546756778875,-0.643798558568389,-0.3218992792841945
Li,3.6054711542504986e+18,21.543465617130273,2788807.6409670147,30.70994010781967,1535.4970053909835,-0.15354970053909836,-0.6824431135071038,-0.3412215567535519
Li,3.821892620633115e+18,21.543465617130273,2956208.1867751796,32.55333032960007,1627.6665164800036,-0.16276665164800036,-0.7234073406577793,-0.36170367032888967
Li,4.051304969235378e+18,21.543465617130273,3133657.092436215,34.50737161412515,1725.3685807062573,-0.17253685807062574,-0.7668304803138922,-0.3834152401569461
Li,4.294487988789272e+18,21.543465617130273,3321757.519279406,36.57870588535753,1828.9352942678763,-0.18289352942678763,-0.812860130785723,-0.4064300653928615
Li,4.5522682755073096e+18,21.543465617130273,3521148.833904796,38.77437375438342,1938.718687719171,-0.1938718687719171,-0.8616527500974093,-0.43082637504870464
Li,4.825522042741279e+18,21.543465617130273,3732508.7814352955,41.101838450945586,2055.0919225472794,-0.20550919225472794,-0.9133741877987909,-0.45668709389939544
Li,5.115178099293145e+18,21.543465617130273,3956555.7892200914,43.56901119148695,2178.4505595743476,-0.21784505595743478,-0.9682002486997102,-0.4841001243498551
Li,5.422221006501592e+18,21.543465617130273,4194051.408819812,46.18427806993252,2309.213903496626,-0.23092139034966258,-1.026317290442945,-0.5131586452214725
Li,5.747694424835359e+18,21.543465617130273,4445802.904573922,48.9565285626133,2447.826428130665,-0.24478264281306653,-1.0879228569469623,-0.5439614284734812
Li,6.092704661368687e+18,21.543465617130273,4712665.997549076,51.89518574422255,2594.7592872111277,-0.2594759287211128,-1.1532263498716127,-0.5766131749358063
Li,6.458424430196991e+18,21.543465617130273,4995547.774195292,55.01023831751033,2750.5119158755165,-0.27505119158755165,-1.2224497403891186,-0.6112248701945593
Li,6.846096838574672e+18,21.543465617130273,5295409.769596697,58.31227456558778,2915.613728279389,-0.2915613728279389,-1.2958283236797288,-0.6479141618398644
Li,7.257039612324231e+18,21.543465617130273,5613271.235796997,61.81251834224719,3090.6259171123593,-0.30906259171123596,-1.3736115187166045,-0.6868057593583022
Li,7.692649574879161e+18,21.543465617130273,5950212.606308969,65.52286722263153,3276.1433611315765,-0.32761433611315766,-1.4560637160584784,-0.7280318580292392
Li,8.154407395185187e+18,21.543465617130273,6307379.168584077,69.45593294393066,3472.796647196533,-0.3472796647196533,-1.5434651765317926,-0.7717325882658963
Li,8.643882620598297e+18,21.543465617130273,6685984.9569251845,73.62508427356401,3681.254213678201,-0.3681254213678201,-1.6361129838569783,-0.8180564919284892
Li,9.162739011886769e+18,21.543465617130273,7087316.879074668,78.04449245056296,3902.224622528148,-0.3902224622528148,-1.7343220544569549,-0.8671610272284774
Li,9.712740198471207e+18,21.543465617130273,7512739.0905044675,82.7291793546103,4136.458967730515,-0.4136458967730515,-1.838426207880229,-0.9192131039401145
Li,1.0295755673125085e+19,21.543465617130273,7963697.631276579,87.69506856646687,4384.7534283233435,-0.43847534283233436,-1.9487793014770418,-0.9743896507385209
Li,1.0913767146512693e+19,21.543465617130273,8441725.341235315,92.95903949334682,4647.951974667341,-0.46479519746673414,-2.065756433185485,-1.0328782165927426
Li,1.1568875283162786e+19,21.543465617130273,8948447.070237534,98.53898474320745,4926.949237160373,-0.4926949237160373,-2.1897552165157212,-1.0948776082578606
Li,1.2263306841775593e+19,21.543465617130273,9485585.201132003,104.45387094298694,5222.693547149347,-0.5222693547149347,-2.3211971320663767,-1.1605985660331883
Li,1.2999422244132422e+19,21.543465617130273,10054965.504259953,110.72380320750428,5536.190160375214,-0.5536190160375214,-2.460528960166762,-1.230264480083381
Li,1.377972359833554e+19,21.543465617130273,10658523.34337708,117.37009347816092,5868.504673908046,-0.5868504673908046,-2.608224299514687,-1.3041121497573436
Li,1.460686320364986e+19,21.543465617130273,11298310.25409126,124.41533296373068,6220.7666481865335,-0.6220766648186534,-2.764785176971793,-1.3823925884858965
Li,1.548365256585496e+19,21.543465617130273,11976500.91717659,131.8834689294695,6594.1734464734745,-0.6594173446473475,-2.930743753988211,-1.4653718769941055
Li,1.6413071953751267e+19,21.543465617130273,12695400.550466524,139.79988609555704,6989.9943047778515,-0.6989994304777852,-3.1066641354568234,-1.5533320677284117
Li,1.7398280529303622e+19,21.543465617130273,13457452.744451635,148.19149292154827,7409.5746460774135,-0.7409574646077414,-3.2931442871455174,-1.6465721435727587
Li,1.8442627085855328e+19,21.543465617130273,14265247.768215854,157.08681307012333,7854.340653506166,-0.7854340653506167,-3.490818068224963,-1.7454090341124815
Li,1.9549661430912594e+19,21.543465617130273,15121531.373943498,166.51608236102558,8325.80411805128,-0.832580411805128,-3.7003573858005687,-1.8501786929002844
Li,2.0723146452190294e+19,21.543465617130273,16029214.129924363,176.51135154474295,8825.567577237147,-0.8825567577237148,-3.922474478772066,-1.961237239386033
Li,2.1967070907932353e+19,21.543465617130273,16991381.31378034,187.10659524526608,9355.329762263304,-0.9355329762263304,-4.15792433878369,-2.078962169391845
Li,2.3285662984981967e+19,21.543465617130273,18011303.39954141,198.337827442229,9916.891372111451,-0.9916891372111452,-4.407507276493979,-2.2037536382469893
Li,2.468340467068651e+19,21.543465617130273,19092447.17421717,210.24322388496176,10512.161194248089,-1.0512161194248089,-4.6720716418880395,-2.3360358209440197
Li,2.6165046987488236e+19,21.543465617130273,20238487.52165012,222.86325185455203,11143.162592727602,-1.1143162592727602,-4.952516707878935,-2.4762583539394676
Li,2.773562614198418e+19,21.543465617130273,21453319.913704667,236.24080771498353,11812.040385749176,-1.1812040385749176,-5.2497957269996345,-2.6248978634998172
Li,2.9400480643347137e+19,21.543465617130273,22741073.65125038,250.4213627208989,12521.068136044945,-1.2521068136044946,-5.564919171575531,-2.7824595857877656
Li,3.1165269449294365e+19,21.543465617130273,24106125.899946515,265.453117577597,13272.65587887985,-1.327265587887985,-5.898958168391045,-2.9494790841955223
Li,3.303599120128346e+19,21.543465617130273,25553116.56853638,281.3871662786255,14069.358313931274,-1.4069358313931275,-6.253048139525012,-3.126524069762506
Li,3.50190046143172e+19,21.543465617130273,27086964.080223985,298.27766977786337,14913.883488893169,-1.491388348889317,-6.628392661730298,-3.314196330865149
Li,3.712105009066372e+19,21.543465617130273,28712882.090740964,316.18204008641857,15809.102004320928,-1.580910200432093,-7.026267557475969,-3.5131337787379846
Li,3.934927263095861e+19,21.543465617130273,30436397.209929626,335.16113542009754,16758.056771004878,-1.675805677100488,-7.4480252315577244,-3.7240126157788622
Li,4.171124612056533e+19,21.543465617130273,32263367.787079077,355.27946706076733,17763.973353038367,-1.776397335303837,-7.895099268017053,-3.9475496340085265
Li,4.421499907374468e+19,21.543465617130273,34200003.82386685,376.6054186347438,18830.27093173719,-1.883027093173719,-8.369009302994307,-4.184504651497154
Li,4.6869041923142115e+19,21.543465617130273,36252888.082593374,399.2114785535687,19960.573927678437,-1.9960573927678438,-8.871366190079305,-4.435683095039653
Li,4.9682395947343675e+19,21.543465617130273,38428998.46145165,423.1744864071939,21158.724320359695,-2.1158724320359696,-9.40387747571542,-4.70193873785771
Li,5.266462393484259e+19,21.543465617130273,40735731.71289866,448.5758941472021,22428.794707360106,-2.242879470736011,-9.96835320327116,-4.98417660163558
Li,5.582586268862678e+19,21.543465617130273,43180928.58573484,475.50204294769424,23775.10214738471,-2.377510214738471,-10.566712065504316,-5.283356032752158
Li,5.917685748188806e+19,21.543465617130273,45772900.47636294,504.0444566850362,25202.22283425181,-2.520222283425181,-11.20098792633414,-5.60049396316707
Li,6.272899858196231e+19,21.543465617130273,48520457.679809585,534.3001530339594,26715.00765169797,-2.6715007651697973,-11.873336734087987,-5.9366683670439935
Li,6.649435996665032e+19,21.543465617130273,51432939.33653857,566.3719732374699,28318.598661873493,-2.8318598661873495,-12.586043849721554,-6.293021924860777
Li,7.048574036451889e+19,21.543465617130273,54520245.17684719,600.368931671478,30018.4465835739,-3.00184465835739,-13.341531814921735,-6.670765907460868
Li,7.471670675868067e+19,21.543465617130273,57792869.17074679,636.4065863923397,31820.329319616983,-3.1820329319616985,-14.142368586496438,-7.071184293248219
Li,7.920164050192541e+19,21.543465617130273,61261935.19770597,674.6074319268305,33730.37159634152,-3.3730371596341526,-14.99127626504068,-7.49563813252034
Li,8.395578619995103e+19,21.543465617130273,64939234.85750049,715.1013156396697,35755.06578198348,-3.575506578198348,-15.891140347548214,-7.945570173774107
Li,8.899530352885224e+19,21.543465617130273,68837267.55069144,758.025879093859,37901.29395469295,-3.790129395469295,-16.84501953541909,-8.422509767709546
Li,9.433732216299774e+19,21.543465617130273,72969282.96496817,803.5270259040512,40176.35129520256,-4.017635129520256,-17.85615613120114,-8.92807806560057
Li,1e+20,21.543465617130273,77349326.11176997,851.7594176732118,42587.97088366059,-4.25879708836606,-18.92798705940471,-9.463993529702355
Li,1e+18,22.637137945214064,833135.1514170967,9.174361912199355,458.71809560996775,-0.045871809560996776,-0.2038747091599857,-0.10193735457999285
Li,1.0600258488068824e+18,22.637137945214064,883144.7960517583,9.725060773240653,486.2530386620326,-0.048625303866203264,-0.21611246162757008,-0.10805623081378504
Li,1.1236548001387516e+18,22.637137945214064,936156.3120541463,10.30881580085294,515.440790042647,-0.0515440790042647,-0.22908479557450978,-0.11454239778725489
Li,1.191103133283008e+18,22.637137945214064,992349.8893011173,10.92761121949294,546.380560974647,-0.0546380560974647,-0.2428358048776209,-0.12141790243881045
Li,1.2626001098748577e+18,22.637137945214064,1051916.5337198325,11.583550358374614,579.1775179187307,-0.05791775179187307,-0.25741223018610254,-0.12870611509305127
Li,1.3383887531737592e+18,22.637137945214064,1115058.7165303594,12.278862800833322,613.9431400416661,-0.06139431400416661,-0.27286361779629603,-0.13643180889814802
Li,1.418726674116599e+18,22.637137945214064,1181991.0624596064,13.015911962836588,650.7955981418294,-0.06507955981418294,-0.2892424880630353,-0.14462124403151766
Li,1.5038869469554132e+18,22.637137945214064,1252941.0792658934,13.797203126401515,689.8601563200757,-0.06898601563200757,-0.3066045139200337,-0.15330225696001684
Li,1.5941590374560028e+18,22.637137945214064,1328149.93105384,14.625391955224735,731.2695977612367,-0.07312695977612367,-0.3250087101161052,-0.1625043550580526
Li,1.689849786812462e+18,22.637137945214064,1407873.2580081492,15.50329352147045,775.1646760735225,-0.07751646760735226,-0.3445176338104545,-0.17225881690522726
Li,1.7912844546220096e+18,22.637137945214064,1492382.0453325992,16.433891874398956,821.6945937199478,-0.08216945937199478,-0.3651975972088657,-0.18259879860443284
Li,1.898807824465269e+18,22.637137945214064,1581963.54434784,17.42035018336028,871.017509168014,-0.0871017509168014,-0.3871188929635618,-0.1935594464817809
Li,2.0127853758499466e+18,22.637137945214064,1676922.248878863,18.466021489629608,923.3010744814803,-0.09233010744814804,-0.4103560331028802,-0.2051780165514401
Li,2.133604526501402e+18,22.637137945214064,1777580.9302509483,19.574460103630596,978.7230051815297,-0.09787230051815297,-0.43498800230290213,-0.21749400115145107
Li,2.2616759492228552e+18,22.637137945214064,1884281.7344121893,20.749433686287485,1037.4716843143742,-0.10374716843143743,-0.46109852636194415,-0.23054926318097207
Li,2.3974349678010685e+18,22.637137945214064,1997387.3449115858,21.99493605556901,1099.7468027784505,-0.10997468027784506,-0.4887763567904225,-0.24438817839521124
Li,2.541343036702629e+18,22.637137945214064,2117282.215686029,23.31520076175764,1165.760038087882,-0.11657600380878821,-0.5181155724835033,-0.25905778624175163
Li,2.693889309590164e+18,22.637137945214064,2244373.877846299,24.714715477585013,1235.7357738792507,-0.12357357738792507,-0.5492158995018892,-0.2746079497509446
Li,2.8555923019901005e+18,22.637137945214064,2379094.324904018,26.198237252147656,1309.9118626073828,-0.13099118626073827,-0.5821830500477257,-0.2910915250238629
Li,3.0270016537634555e+18,22.637137945214064,2521901.4811480185,27.7708086804519,1388.540434022595,-0.1388540434022595,-0.6171290817878201,-0.30856454089391006
Li,3.208699997370444e+18,22.637137945214064,2673280.758161263,29.43777504354957,1471.8887521774786,-0.14718887521774787,-0.6541727787455461,-0.32708638937277307
Li,3.401304938279246e+18,22.637137945214064,2833746.704768998,31.204802477524687,1560.2401238762343,-0.15602401238762342,-0.6934400550561041,-0.34672002752805203
Li,3.6054711542504986e+18,22.637137945214064,3003844.7560264636,33.07789723308922,1653.8948616544608,-0.16538948616544608,-0.7350643829575382,-0.3675321914787691
Li,3.821892620633115e+18,22.637137945214064,3184153.0871910546,35.063426091252225,1753.171304562611,-0.17531713045626113,-0.7791872464722718,-0.3895936232361359
Li,4.051304969235378e+18,22.637137945214064,3375284.5789807537,37.168138004457035,1858.4069002228516,-0.18584069002228518,-0.8259586223212675,-0.41297931116063374
Li,4.294487988789272e+18,22.637137945214064,3577888.900798853,39.3991870367459,1969.959351837295,-0.1969959351837295,-0.8755374897054644,-0.4377687448527322
Li,4.5522682755073096e+18,22.637137945214064,3792654.719006028,41.7641566809277,2088.207834046385,-0.2088207834046385,-0.9280923706872822,-0.4640461853436411
Li,4.825522042741279e+18,22.637137945214064,4020312.0377457934,44.27108563540401,2213.5542817702008,-0.22135542817702009,-0.9838019030089782,-0.4919009515044891
Li,5.115178099293145e+18,22.637137945214064,4261634.680280011,46.928495128271315,2346.424756413566,-0.2346424756413566,-1.0428554472949183,-0.5214277236474592
Li,5.422221006501592e+18,22.637137945214064,4517442.919268667,49.745417881575456,2487.270894078773,-0.2487270894078773,-1.1054537307016767,-0.5527268653508384
Li,5.747694424835359e+18,22.637137945214064,4788606.264934409,52.731428814170094,2636.5714407085047,-0.2636571440708505,-1.17180952920378,-0.58590476460189
Li,6.092704661368687e+18,22.637137945214064,5076046.420589051,55.89667758754033,2794.8338793770167,-0.27948338793770167,-1.2421483908342297,-0.6210741954171148
Li,6.458424430196991e+18,22.637137945214064,5380740.415568046,59.25192310521708,2962.596155260854,-0.29625961552608543,-1.3167094023381576,-0.6583547011690788
Li,6.846096838574672e+18,22.637137945214064,5703723.926222016,62.80857008304788,3140.428504152394,-0.31404285041523944,-1.3957460018455086,-0.6978730009227543
Li,7.257039612324231e+18,22.637137945214064,6046094.796253617,66.57870781462938,3328.935390731469,-0.3328935390731469,-1.4795268403250974,-0.7397634201625487
Li,7.692649574879161e+18,22.637137945214064,6409016.768365615,70.57515126366793,3528.7575631833965,-0.3528757563183397,-1.5683366947481763,-0.7841683473740881
Li,8.154407395185187e+18,22.637137945214064,6793723.439904303,74.81148462294372,3740.5742311471863,-0.3740574231147186,-1.6624774360654162,-0.8312387180327081
Li,8.643882620598297e+18,22.637137945214064,7201522.455943773,79.30210748793895,3965.105374396948,-0.3965105374396948,-1.7622690552875324,-0.8811345276437662
Li,9.162739011886769e+18,22.637137945214064,7633799.954063622,84.06228380207713,4203.114190103856,-0.42031141901038566,-1.8680507511572697,-0.9340253755786349
Li,9.712740198471207e+18,22.637137945214064,8092025.275928231,89.10819373994184,4455.409686997092,-0.4455409686997092,-1.980182083109819,-0.9900910415549095
Li,1.0295755673125085e+19,22.637137945214064,8577755.9616825,94.4569887048292,4722.84943524146,-0.472284943524146,-2.099044193440649,-1.0495220967203245
Li,1.0913767146512693e+19,22.637137945214064,9092643.044140788,100.12684962757868,5006.342481378934,-0.5006342481378935,-2.2250411028350823,-1.1125205514175411
Li,1.1568875283162786e+19,22.637137945214064,9638436.660763336,106.1370487648332,5306.85243824166,-0.530685243824166,-2.3586010836629603,-1.1793005418314801
Li,1.2263306841775593e+19,22.637137945214064,10216992.002497025,112.50801520679974,5625.400760339987,-0.5625400760339987,-2.500178115706661,-1.2500890578533306
Li,1.2999422244132422e+19,22.637137945214064,10830275.619700039,119.26140431716553,5963.070215858276,-0.5963070215858276,-2.6502534292703452,-1.3251267146351726
Li,1.377972359833554e+19,22.637137945214064,11480372.106585018,126.42017134120418,6321.008567060209,-0.632100856706021,-2.809337140915649,-1.4046685704578246
Li,1.460686320364986e+19,22.637137945214064,12169491.186901644,134.0086494322715,6700.432471613575,-0.6700432471613575,-2.977969987383811,-1.4889849936919055
Li,1.548365256585496e+19,22.637137945214064,12899975.22494329,142.05263236190754,7102.631618095377,-0.7102631618095377,-3.156725163597946,-1.578362581798973
Li,1.6413071953751267e+19,22.637137945214064,13674307.187408265,150.57946219468306,7528.973109734153,-0.7528973109734153,-3.346210270992957,-1.6731051354964785
Li,1.7398280529303622e+19,22.637137945214064,14495119.083178496,159.61812222580275,7980.906111290137,-0.7980906111290138,-3.547069382795617,-1.7735346913978085
Li,1.8442627085855328e+19,22.637137945214064,15365200.909703126,169.1993354973673,8459.966774868364,-0.8459966774868365,-3.759985233274829,-1.8799926166374146
Li,1.9549661430912594e+19,22.637137945214064,16287510.136396341,179.35566922815724,8967.783461407862,-0.8967783461407862,-3.9856815384034947,-1.9928407692017474
Li,2.0723146452190294e+19,22.637137945214064,17265181.75728423,190.1216455119038,9506.08227559519,-0.9506082275595191,-4.224925455820085,-2.1124627279100423
Li,2.1967070907932353e+19,22.637137945214064,18301538.94707032,201.53385866031707,10076.692933015853,-1.0076692933015854,-4.47853019245149,-2.239265096225745
