material,electron_density,electron_temperature_ev,wavelength,wavenumber,normal_stress,heat_flux,surface_stiffness,magnetic_stiffness,angular_frequency,period,magnetic_damping_rate,magnetic_damping_ratio,explicit_timestep,static_displacement,displacement_fraction,thermal_penetration_fraction,cells_per_wavelength,cells_across_layer,gate_score,linear_ok,surface_resolved,normal_resolved,timestep_ok
Li,3.934927263095861e+19,20.0,0.014624414198213224,429.6367172058933,126.0889703484352,27224811.712073427,8547425956.290917,8547350909.636584,85700.50208045777,7.331561839953721e-05,160000.0,0.9334834459300367,3.125e-07,1.4751689104207278e-08,7.375844552103638e-06,0.4879500364742666,146.24414198213225,100.0,4,True,True,True,True
Li,4.171124612056533e+19,20.0,0.014624414198213224,429.6367172058933,133.65756781878585,28859004.143698197,8547425956.290917,8547350909.636584,85700.50208045777,7.331561839953721e-05,160000.0,0.9334834459300367,3.125e-07,1.5637171764022558e-08,7.818585882011278e-06,0.4879500364742666,146.24414198213225,100.0,4,True,True,True,True
Li,4.421499907374468e+19,20.0,0.014624414198213224,429.6367172058933,141.6804767765707,30591290.36314476,8547425956.290917,8547350909.636584,85700.50208045777,7.331561839953721e-05,160000.0,0.9334834459300367,3.125e-07,1.6575806272096887e-08,8.287903136048444e-06,0.4879500364742666,146.24414198213225,100.0,4,True,True,True,True
Li,4.6869041923142115e+19,20.0,0.014624414198213224,429.6367172058933,150.18496765444945,32427558.533290595,8547425956.290917,8547350909.636584,85700.50208045777,7.331561839953721e-05,160000.0,0.9334834459300367,3.125e-07,1.7570783113238097e-08,8.785391556619049e-06,0.4879500364742666,146.24414198213225,100.0,4,True,True,True,True
Li,4.9682395947343675e+19,20.0,0.014624414198213224,429.6367172058933,159.19994781594065,34374050.258985944,8547425956.290917,8547350909.636584,85700.50208045777,7.331561839953721e-05,160000.0,0.9334834459300367,3.125e-07,1.86254842838117e-08,9.312742141905848e-06,0.4879500364742666,146.24414198213225,100.0,4,True,True,True,True
Li,5.266462393484259e+19,20.0,0.014624414198213224,429.6367172058933,168.75605981360385,36437381.802712016,8547425956.290917,8547350909.636584,85700.50208045777,7.331561839953721e-05,160000.0,0.9334834459300367,3.125e-07,1.9743494787386742e-08,9.871747393693371e-06,0.4879500364742666,146.24414198213225,100.0,4,True,True,True,True
Li,5.582586268862678e+19,20.0,0.014624414198213224,429.6367172058933,178.88578554522044,38624566.573720254,8547425956.290917,8547350909.636584,85700.50208045777,7.331561839953721e-05,160000.0,0.9334834459300367,3.125e-07,2.092861482041389e-08,1.0464307410206945e-05,0.4879500364742666,146.24414198213225,100.0,4,True,True,True,True
Li,5.917685748188806e+19,20.0,0.014624414198213224,429.6367172058933,189.62355666205826,40943038.96710575,8547425956.290917,8547350909.636584,85700.50208045777,7.331561839953721e-05,160000.0,0.9334834459300367,3.125e-07,2.2184872689361535e-08,1.1092436344680767e-05,0.4879500364742666,146.24414198213225,100.0,4,True,True,True,True
Li,6.272899858196231e+19,20.0,0.014624414198213224,429.6367172058933,201.00587160447827,43400679.63383954,8547425956.290917,8547350909.636584,85700.50208045777,7.331561839953721e-05,160000.0,0.9334834459300367,3.125e-07,2.3516538503213085e-08,1.1758269251606542e-05,0.4879500364742666,146.24414198213225,100.0,4,True,True,True,True
Li,6.649435996665032e+19,20.0,0.014624414198213224,429.6367172058933,213.07141966270427,46005842.267656334,8547425956.290917,8547350909.636584,85700.50208045777,7.331561839953721e-05,160000.0,0.9334834459300367,3.125e-07,2.4928138687868178e-08,1.246406934393409e-05,0.4879500364742666,146.24414198213225,100.0,4,True,True,True,True
Li,7.048574036451889e+19,20.0,0.014624414198213224,429.6367172058933,225.86121248444562,48767381.999847956,8547425956.290917,8547350909.636584,85700.50208045777,7.331561839953721e-05,160000.0,0.9334834459300367,3.125e-07,2.6424471371783156e-08,1.3212235685891578e-05,0.4879500364742666,146.24414198213225,100.0,4,True,True,True,True
Li,7.471670675868067e+19,20.0,0.014624414198213224,429.6367172058933,239.41872347637607,51694685.49847831,8547425956.290917,8547350909.636584,85700.50208045777,7.331561839953721e-05,160000.0,0.9334834459300367,3.125e-07,2.8010622695147602e-08,1.4005311347573801e-05,0.4879500364742666,146.24414198213225,100.0,4,True,True,True,True
Li,7.920164050192541e+19,20.0,0.014624414198213224,429.6367172058933,253.79003557330583,54797702.874329306,8547425956.290917,8547350909.636584,85700.50208045777,7.331561839953721e-05,160000.0,0.9334834459300367,3.125e-07,2.9691984098033165e-08,1.4845992049016582e-05,0.4879500364742666,146.24414198213225,100.0,4,True,True,True,True
Li,8.395578619995103e+19,20.0,0.014624414198213224,429.6367172058933,269.02399787732236,58086981.50202826,8547425956.290917,8547350909.636584,85700.50208045777,7.331561839953721e-05,160000.0,0.9334834459300367,3.125e-07,3.1474270646278053e-08,1.5737135323139025e-05,0.4879500364742666,146.24414198213225,100.0,4,True,True,True,True
Li,8.899530352885224e+19,20.0,0.014624414198213224,429.6367172058933,285.1723916993296,61573701.871317185,8547425956.290917,8547350909.636584,85700.50208045777,7.331561839953721e-05,160000.0,0.9334834459300367,3.125e-07,3.336354045739844e-08,1.668177022869922e-05,0.4879500364742666,146.24414198213225,100.0,4,True,True,True,True
Li,9.433732216299774e+19,20.0,0.014624414198213224,429.6367172058933,302.2901065673706,65269715.590324916,8547425956.290917,8547350909.636584,85700.50208045777,7.331561839953721e-05,160000.0,0.9334834459300367,3.125e-07,3.5366215292556544e-08,1.768310764627827e-05,0.4879500364742666,146.24414198213225,100.0,4,True,True,True,True
Li,1e+20,20.0,0.014624414198213224,429.6367172058933,320.4353268,69187585.67001799,8547425956.290917,8547350909.636584,85700.50208045777,7.331561839953721e-05,160000.0,0.9334834459300367,3.125e-07,3.74891023845792e-08,1.87445511922896e-05,0.4879500364742666,146.24414198213225,100.0,4,True,True,True,True
Li,1e+18,20.0,0.01563887256575104,401.7671530196936,3.2043532679999998,691875.8567001799,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,4.008964568548263e-10,2.0044822842741315e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.0600258488068824e+18,20.0,0.01563887256575104,401.7671530196936,3.3966972927888075,733406.292267597,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,4.2496060696120895e-10,2.1248030348060448e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.1236548001387516e+18,20.0,0.01563887256575104,401.7671530196936,3.6005869309284955,777429.6274812681,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,4.504692281035435e-10,2.2523461405177176e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.191103133283008e+18,20.0,0.01563887256575104,401.7671530196936,3.8167152176604464,824095.5007584497,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,4.775090258818398e-10,2.387545129409199e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.2626001098748577e+18,20.0,0.01563887256575104,401.7671530196936,4.045816788254659,873562.5326894084,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,5.061719104733449e-10,2.5308595523667243e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.3383887531737592e+18,20.0,0.01563887256575104,401.7671530196936,4.28867037508678,925998.8651999801,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,5.365553090417086e-10,2.682776545208543e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.418726674116599e+18,20.0,0.01563887256575104,401.7671530196936,4.546101454604295,981582.7330778189,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,5.687624968987763e-10,2.843812484493881e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.5038869469554132e+18,20.0,0.01563887256575104,401.7671530196936,4.81898505317912,1040503.0698049943,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,6.029029485446471e-10,3.0145147427232357e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.5941590374560028e+18,20.0,0.01563887256575104,401.7671530196936,5.108248721383876,1102960.149756206,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,6.390927097792117e-10,3.1954635488960586e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.689849786812462e+18,20.0,0.01563887256575104,401.7671530196936,5.414875686801616,1169166.2689454886,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,6.774547921499996e-10,3.387273960749998e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.7912844546220096e+18,20.0,0.01563887256575104,401.7671530196936,5.739908196085634,1239346.4666353173,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,7.181195910770935e-10,3.5905979553854676e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.898807824465269e+18,20.0,0.01563887256575104,401.7671530196936,6.084451057629255,1313739.2902609126,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,7.612253290763472e-10,3.806126645381736e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,2.0127853758499466e+18,20.0,0.01563887256575104,401.7671530196936,6.449675396887384,1392597.6062697752,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,8.069185255874534e-10,4.034592627937267e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,2.133604526501402e+18,20.0,0.01563887256575104,401.7671530196936,6.83682263711436,1476189.4596325394,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,8.553544950038314e-10,4.276772475019157e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,2.2616759492228552e+18,20.0,0.01563887256575104,401.7671530196936,7.247208719049257,1564798.9849467552,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,9.066978745972186e-10,4.5334893729860926e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,2.3974349678010685e+18,20.0,0.01563887256575104,401.7671530196936,7.682228573890829,1658727.3722303323,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,9.61123184131313e-10,4.805615920656565e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,2.541343036702629e+18,20.0,0.01563887256575104,401.7671530196936,8.143360864767113,1758293.8906876682,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.0188154190667687e-09,5.094077095333843e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,2.693889309590164e+18,20.0,0.01563887256575104,401.7671530196936,8.632173012815505,1863836.9739281505,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.0799706793737909e-09,5.399853396868954e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,2.8555923019901005e+18,20.0,0.01563887256575104,401.7671530196936,9.15032652495762,1975715.3703258394,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.1447968360897483e-09,5.723984180448741e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,3.0270016537634555e+18,20.0,0.01563887256575104,401.7671530196936,9.699582641478331,2094309.362430452,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.2135142378874688e-09,6.067571189437344e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,3.208699997370444e+18,20.0,0.01563887256575104,401.7671530196936,10.281808322605572,2220022.0595745407,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.2863564600559013e-09,6.431782300279507e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,3.401304938279246e+18,20.0,0.01563887256575104,401.7671530196936,10.898982594439639,2353280.7680705055,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.3635710984389733e-09,6.817855492194866e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,3.6054711542504986e+18,20.0,0.01563887256575104,401.7671530196936,11.553203275802316,2494538.4436548497,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.4454206110313056e-09,7.227103055156528e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,3.821892620633115e+18,20.0,0.01563887256575104,401.7671530196936,12.246694108870805,2644275.231116632,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.5321832100914225e-09,7.660916050457112e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,4.051304969235378e+18,20.0,0.01563887256575104,401.7671530196936,12.981812317834022,2803000.096343423,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.624153807804814e-09,8.12076903902407e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,4.294487988789272e+18,20.0,0.01563887256575104,401.7671530196936,13.76105662126365,2971252.55633221,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.721645018711228e-09,8.608225093556141e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,4.5522682755073096e+18,20.0,0.01563887256575104,401.7671530196936,14.58707572543457,3149604.51304567,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.8249882223035105e-09,9.124941111517552e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,4.825522042741279e+18,20.0,0.01563887256575104,401.7671530196936,15.46267732746405,3338662.1973472238,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.934534689409842e-09,9.67267344704921e-07,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,5.115178099293145e+18,20.0,0.01563887256575104,401.7671530196936,16.39083765887202,3539068.2296224427,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,2.050656776188027e-09,1.0253283880940135e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,5.422221006501592e+18,20.0,0.01563887256575104,401.7671530196936,17.374711602001625,3751503.8040910005,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,2.1737491897902983e-09,1.0868745948951492e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,5.747694424835359e+18,20.0,0.01563887256575104,401.7671530196936,18.41764341368656,3976691.0042338115,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,2.3042303300007337e-09,1.1521151650003668e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,6.092704661368687e+18,20.0,0.01563887256575104,401.7671530196936,19.52317809261558,4215395.257205639,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,2.4425437114055903e-09,1.221271855702795e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,6.458424430196991e+18,20.0,0.01563887256575104,401.7671530196936,20.695073429032764,4468427.935575914,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,2.5891594709306238e-09,1.2945797354653118e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,6.846096838574672e+18,20.0,0.01563887256575104,401.7671530196936,21.937312777731215,4736649.1152412435,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,2.744575965869613e-09,1.3722879829348065e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,7.257039612324231e+18,20.0,0.01563887256575104,401.7671530196936,23.2541185977566,5020970.498883968,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,2.9093214678359063e-09,1.454660733917953e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,7.692649574879161e+18,20.0,0.01563887256575104,401.7671530196936,24.649966804842848,5322358.514913794,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,3.083955958394841e-09,1.5419779791974206e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,8.154407395185187e+18,20.0,0.01563887256575104,401.7671530196936,26.12960198536502,5641837.602426033,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,3.2690730324805346e-09,1.6345365162402673e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,8.643882620598297e+18,20.0,0.01563887256575104,401.7671530196936,27.69805352352255,5980493.693342241,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,3.465301916066867e-09,1.7326509580334334e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,9.162739011886769e+18,20.0,0.01563887256575104,401.7671530196936,29.360652696570458,6339477.903569317,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,3.6733096049508975e-09,1.8366548024754488e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,9.712740198471207e+18,20.0,0.01563887256575104,401.7671530196936,31.12305079620618,6720010.445723541,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,3.893803131918549e-09,1.9469015659592746e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.0295755673125085e+19,20.0,0.01563887256575104,401.7671530196936,32.991238337707905,7123384.776719156,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,4.127531969998824e-09,2.063765984999412e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.0913767146512693e+19,20.0,0.01563887256575104,401.7671530196936,34.97156542211898,7550971.994319748,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,4.375290579975546e-09,2.187645289987773e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.1568875283162786e+19,20.0,0.01563887256575104,401.7671530196936,37.07076332068709,8004225.497595788,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,4.637921110815336e-09,2.318960555407668e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.2263306841775593e+19,20.0,0.01563887256575104,401.7671530196936,39.295967354930376,8484685.927130666,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,4.916316262191385e-09,2.458158131095692e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.2999422244132422e+19,20.0,0.01563887256575104,401.7671530196936,41.654741150097614,8993986.401766494,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,5.211422318832502e-09,2.605711159416251e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.377972359833554e+19,20.0,0.01563887256575104,401.7671530196936,44.155102344463195,9533858.069690086,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,5.524242367011554e-09,2.762121183505777e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.460686320364986e+19,20.0,0.01563887256575104,401.7671530196936,46.805549841844375,10106135.992727581,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,5.855839704106365e-09,2.9279198520531826e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.548365256585496e+19,20.0,0.01563887256575104,401.7671530196936,49.615092699973914,10712765.383848837,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,6.207341452822392e-09,3.103670726411196e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.6413071953751267e+19,20.0,0.01563887256575104,401.7671530196936,52.593280752922006,11355808.219083352,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,6.579942392362203e-09,3.2899711961811015e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.7398280529303622e+19,20.0,0.01563887256575104,401.7671530196936,55.75023707165483,12037450.246322002,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,6.974909019564134e-09,3.487454509782067e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.8442627085855328e+19,20.0,0.01563887256575104,401.7671530196936,59.09669237306583,12760008.414828096,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,7.39358385381425e-09,3.696791926907125e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,1.9549661430912594e+19,20.0,0.01563887256575104,401.7671530196936,62.64402149443832,13525938.750711117,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,7.837390000364311e-09,3.918695000182155e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,2.0723146452190294e+19,20.0,0.01563887256575104,401.7671530196936,66.40428205731857,14337844.70513245,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,8.307835987566752e-09,4.1539179937833756e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,2.1967070907932353e+19,20.0,0.01563887256575104,401.7671530196936,70.39025545222076,15198486.003619293,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,8.806520894468812e-09,4.403260447234406e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,2.3285662984981967e+19,20.0,0.01563887256575104,401.7671530196936,74.61549028347359,16110788.026566062,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,9.335139786194847e-09,4.667569893097424e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,2.468340467068651e+19,20.0,0.01563887256575104,401.7671530196936,79.09434842188078,17077851.75280845,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,9.895489475592093e-09,4.947744737796047e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,2.6165046987488236e+19,20.0,0.01563887256575104,401.7671530196936,83.84205382173147,18102964.30006888,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.0489474630724078e-08,5.244737315362039e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,2.773562614198418e+19,20.0,0.01563887256575104,401.7671530196936,88.87474426809322,19189610.098101206,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.111911424897155e-08,5.559557124485775e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,2.9400480643347137e+19,20.0,0.01563887256575104,401.7671530196936,94.20952623028013,20341482.732512854,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.178654851974677e-08,5.893274259873385e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,3.1165269449294365e+19,20.0,0.01563887256575104,401.7671530196936,99.86453300794695,21562497.499522477,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.2494046099148073e-08,6.2470230495740365e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,3.303599120128346e+19,20.0,0.01563887256575104,401.7671530196936,105.8589863674519,22856804.7143276,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.3244011821281757e-08,6.622005910640879e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,3.50190046143172e+19,20.0,0.01563887256575104,401.7671530196936,112.21326187799437,24228803.818318263,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.4038994872462574e-08,7.019497436231287e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,3.712105009066372e+19,20.0,0.01563887256575104,401.7671530196936,118.94895816960998,25683158.33308825,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.4881697456077613e-08,7.4408487280388065e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,3.934927263095861e+19,20.0,0.01563887256575104,401.7671530196936,126.0889703484352,27224811.712073427,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.5774983977565898e-08,7.88749198878295e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,4.171124612056533e+19,20.0,0.01563887256575104,401.7671530196936,133.65756781878585,28859004.143698197,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.6721890780734263e-08,8.36094539036713e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,4.421499907374468e+19,20.0,0.01563887256575104,401.7671530196936,141.6804767765707,30591290.36314476,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.7725636468503666e-08,8.862818234251834e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,4.6869041923142115e+19,20.0,0.01563887256575104,401.7671530196936,150.18496765444945,32427558.533290595,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.878963284316799e-08,9.394816421583994e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
Li,4.9682395947343675e+19,20.0,0.01563887256575104,401.7671530196936,159.19994781594065,34374050.258985944,7992969788.606461,7992903546.880267,80141.28419411358,7.840135543574293e-05,160000.0,0.9982370610162501,3.125e-07,1.991749650334866e-08,9.958748251674329e-06,0.4879500364742666,156.3887256575104,100.0,4,True,True,True,True
