material,electron_density,electron_temperature_ev,heat_flux,retained_heat_flux,semi_infinite_delta_t,lumped_delta_t,thermal_regime
Li,1.548365256585496e+19,22.637137945214064,12899975.22494329,12899975.22494329,142.05263236190754,30.714226726055454,transient-slab
Li,1.6413071953751267e+19,22.637137945214064,13674307.187408265,13674307.187408265,150.57946219468306,32.557874255733964,transient-slab
Li,1.7398280529303622e+19,22.637137945214064,14495119.083178496,14495119.083178496,159.61812222580275,34.512188293282136,transient-slab
Li,1.8442627085855328e+19,22.637137945214064,15365200.909703126,15365200.909703126,169.1993354973673,36.58381168976935,transient-slab
Li,1.9549661430912594e+19,22.637137945214064,16287510.136396341,16287510.136396341,179.35566922815724,38.77978603903891,transient-slab
Li,2.0723146452190294e+19,22.637137945214064,17265181.75728423,17265181.75728423,190.1216455119038,41.107575612581506,transient-slab
Li,2.1967070907932353e+19,22.637137945214064,18301538.94707032,18301538.94707032,201.53385866031707,43.57509273111981,transient-slab
Li,2.3285662984981967e+19,22.637137945214064,19400104.356840435,19400104.356840435,213.63109958972888,46.190724659143896,transient-slab
Li,2.468340467068651e+19,22.637137945214064,20564612.087801877,20564612.087801877,226.45448767414996,48.963362113814,transient-slab
Li,2.6165046987488236e+19,22.637137945214064,21799020.38375646,21799020.38375646,240.0476105129185,51.90242948513443,transient-slab
Li,2.773562614198418e+19,22.637137945214064,23107525.085449975,23107525.085449975,254.45667208802038,55.01791687011899,transient-slab
Li,2.9400480643347137e+19,22.637137945214064,24494573.892530438,24494573.892530438,269.7306498146783,58.320414029834375,transient-slab
Li,3.1165269449294365e+19,22.637137945214064,25964881.481592484,25964881.481592484,285.9214610190364,61.82114638474401,transient-slab
Li,3.303599120128346e+19,22.637137945214064,27523445.531695172,27523445.531695172,303.084139408808,65.5320131707028,transient-slab
Li,3.50190046143172e+19,22.637137945214064,29175563.711825166,29175563.711825166,321.2770221367251,69.465627885298,transient-slab
Li,3.712105009066372e+19,22.637137945214064,30926851.68804675,30926851.68804675,340.5619480926296,73.63536116201607,transient-slab
Li,3.934927263095861e+19,22.637137945214064,32783262.21154632,32783262.21154632,361.00446809821517,78.05538621796742,transient-slab
Li,4.171124612056533e+19,22.637137945214064,34751105.352452986,34751105.352452986,382.67406771888767,82.74072702964996,transient-slab
Li,4.421499907374468e+19,22.637137945214064,36837069.94821107,36837069.94821107,405.64440345009297,87.70730940050254,transient-slab
Li,4.6869041923142115e+19,22.637137945214064,39048246.33941126,39048246.33941126,429.99355308094977,92.97201509383633,transient-slab
Li,4.9682395947343675e+19,22.637137945214064,41392150.470354326,41392150.470354326,455.8042810861174,98.55273921512935,transient-slab
Li,5.266462393484259e+19,22.637137945214064,43876749.436279535,43876749.436279535,483.16431994812234,104.4684510387608,transient-slab
Li,5.582586268862678e+19,22.637137945214064,46510488.56407911,46510488.56407911,512.1666683662085,110.73925848590265,transient-slab
Li,5.917685748188806e+19,22.637137945214064,49302320.11856076,49302320.11856076,542.9099073654833,117.38647647276372,transient-slab
Li,6.272899858196231e+19,22.637137945214064,52261733.73182601,52261733.73182601,575.4985353807623,124.4326993614905,transient-slab
Li,6.649435996665032e+19,22.637137945214064,55398788.65919814,55398788.65919814,610.0433234541101,131.90187775999556,transient-slab
Li,7.048574036451889e+19,22.637137945214064,58724147.97133961,58724147.97133961,646.6616917534147,139.81939993176098,transient-slab
Li,7.471670675868067e+19,22.637137945214064,62249114.79878024,62249114.79878024,685.4781086918082,148.21217809233391,transient-slab
Li,7.920164050192541e+19,22.637137945214064,65985670.75205408,65985670.75205408,726.6245140045702,157.10873988584305,transient-slab
Li,8.395578619995103e+19,22.637137945214064,69946516.6480376,69946516.6480376,770.2407672215829,166.53932535247048,transient-slab
Li,8.899530352885224e+19,22.637137945214064,74145115.6809208,74145115.6809208,816.4751230597228,176.5359897164781,transient-slab
Li,9.433732216299774e+19,22.637137945214064,78595739.18455255,78595739.18455255,865.4847353510864,187.13271234417275,transient-slab
Li,1e+20,22.637137945214064,83313515.14170969,83313515.14170969,917.4361912199356,198.36551224216592,transient-slab
Li,1e+18,23.78633147784654,897375.8601643045,897375.8601643045,9.881771160915612,2.1366091908673916,transient-slab
Li,1.0600258488068824e+18,23.78633147784654,951241.607869473,951241.607869473,10.474932862564945,2.264860971117793,transient-slab
Li,1.1236548001387516e+18,23.78633147784654,1008340.6928022619,1008340.6928022619,11.103699598835512,2.400811173338719,transient-slab
Li,1.191103133283008e+18,23.78633147784654,1068867.1987742374,1068867.1987742374,11.770208592152253,2.5449219018434226,transient-slab
Li,1.2626001098748577e+18,23.78633147784654,1133026.8596424956,1133026.8596424956,12.47672535353025,2.697682999148799,transient-slab
Li,1.3383887531737592e+18,23.78633147784654,1201037.758613533,1201037.758613533,13.225651383206257,2.8596137109846027,transient-slab
Li,1.418726674116599e+18,23.78633147784654,1273131.069523426,1273131.069523426,14.019532333507131,3.0312644512462525,transient-slab
Li,1.5038869469554132e+18,23.78633147784654,1349551.8426139837,1349551.8426139837,14.861066661701429,3.2132186728904375,transient-slab
Li,1.5941590374560028e+18,23.78633147784654,1430559.8374757802,1430559.8374757802,15.75311480224572,3.40609485113281,transient-slab
Li,1.689849786812462e+18,23.78633147784654,1516430.4059892998,1516430.4059892998,16.698708889602784,3.610548585688809,transient-slab
Li,1.7912844546220096e+18,23.78633147784654,1607455.4282653728,1607455.4282653728,17.701063064680223,3.8272748292032683,transient-slab
Li,1.898807824465269e+18,23.78633147784654,1703944.3047662326,1703944.3047662326,18.76358439992181,4.057010249443412,transient-slab
Li,2.0127853758499466e+18,23.78633147784654,1806225.0079794785,1806225.0079794785,19.889884480186694,4.300535733284472,transient-slab
Li,2.133604526501402e+18,23.78633147784654,1914645.1972196493,1914645.1972196493,21.083791678780567,4.5586790409991655,transient-slab
Li,2.2616759492228552e+18,23.78633147784654,2029573.4003467795,2029573.4003467795,22.349364170366854,4.832317619873284,transient-slab
Li,2.3974349678010685e+18,23.78633147784654,2151400.2664184654,2151400.2664184654,23.69090372498725,5.122381586710633,transient-slab
Li,2.541343036702629e+18,23.78633147784654,2280539.893533587,2280539.893533587,25.112970330081744,5.429856889365683,transient-slab
Li,2.693889309590164e+18,23.78633147784654,2417431.2363808975,2417431.2363808975,26.62039769020695,5.755788658049756,transient-slab
Li,2.8555923019901005e+18,23.78633147784654,2562539.5982769327,2562539.5982769327,28.218309657138402,6.101284757802222,transient-slab
Li,3.0270016537634555e+18,23.78633147784654,2716358.212764753,2716358.212764753,29.912137646203583,6.467519554201793,transient-slab
Li,3.208699997370444e+18,23.78633147784654,2879409.9201495033,2879409.9201495033,31.707639098045252,6.855737905117865,transient-slab
Li,3.401304938279246e+18,23.78633147784654,3052248.944669435,3052248.944669435,33.610917048567714,7.267259392070083,transient-slab
Li,3.6054711542504986e+18,23.78633147784654,3235462.778343129,3235462.778343129,35.6284408735857,7.703482805578878,transient-slab
Li,3.821892620633115e+18,23.78633147784654,3429674.17789625,3429674.17789625,37.76706827868852,8.165890899752977,transient-slab
Li,4.051304969235378e+18,23.78633147784654,3635543.281555518,3635543.281555518,40.03406860906427,8.656055432275044,transient-slab
Li,4.294487988789272e+18,23.78633147784654,3853769.8529050467,3853769.8529050467,42.437147558516315,9.175642506916779,transient-slab
Li,4.5522682755073096e+18,23.78633147784654,4085095.659432047,4085095.659432047,44.984473361659184,9.726418236742969,transient-slab
Li,4.825522042741279e+18,23.78633147784654,4330306.993846767,4330306.993846767,47.68470455832337,10.310254747254207,transient-slab
Li,5.115178099293145e+18,23.78633147784654,4590237.346746798,4590237.346746798,50.54701942454213,10.929136539873328,transient-slab
Li,5.422221006501592e+18,23.78633147784654,4865770.239710327,4865770.239710327,53.58114717015827,11.585167237405543,transient-slab
Li,5.747694424835359e+18,23.78633147784654,5157842.228448207,5157842.228448207,56.79740100909349,12.280576734400492,transient-slab
Li,6.092704661368687e+18,23.78633147784654,5467446.086222792,5467446.086222792,60.20671321468921,13.017728776720933,transient-slab
Li,6.458424430196991e+18,23.78633147784654,5795634.178354183,5795634.178354183,63.820672279273474,13.79912899608139,transient-slab
Li,6.846096838574672e+18,23.78633147784654,6143522.039284072,6143522.039284072,67.65156230426274,14.627433426866837,transient-slab
Li,7.257039612324231e+18,23.78633147784654,6512292.164355888,6512292.164355888,71.71240475468781,15.505457534180687,transient-slab
Li,7.692649574879161e+18,23.78633147784654,6903198.0291997595,6903198.0291997595,76.01700272007066,16.436185783808952,transient-slab
Li,8.154407395185187e+18,23.78633147784654,7317568.350384472,7317568.350384472,80.57998783209797,17.422781786629695,transient-slab
Li,8.643882620598297e+18,23.78633147784654,7756811.601818679,7756811.601818679,85.41686999856793,18.468599051949237,transient-slab
Li,9.162739011886769e+18,23.78633147784654,8222420.802252919,8222420.802252919,90.54409012265911,19.577192386316476,transient-slab
Li,9.712740198471207e+18,23.78633147784654,8715978.590155518,8715978.590155518,95.97907598671856,20.75232997656076,transient-slab
Li,1.0295755673125085e+19,23.78633147784654,9239162.60321214,9239162.60321214,101.74030149052078,21.998006198124145,transient-slab
Li,1.0913767146512693e+19,23.78633147784654,9793751.180734755,9793751.180734755,107.84734944535741,23.31845519222561,transient-slab
Li,1.1568875283162786e+19,23.78633147784654,10381629.408361766,10381629.408361766,114.32097813738747,24.71816525800421,transient-slab
Li,1.2263306841775593e+19,23.78633147784654,11004795.525597172,11004795.525597172,121.18319188651716,26.201894108564698,transient-slab
Li,1.2999422244132422e+19,23.78633147784654,11665367.717967328,11665367.717967328,128.4573158406327,27.774685042779353,transient-slab
Li,1.377972359833554e+19,23.78633147784654,12365591.31688272,12365591.31688272,136.16807525942045,29.441884087816,transient-slab
Li,1.460686320364986e+19,23.78633147784654,13107846.43167762,13107846.43167762,144.34167955726662,31.209158170661,transient-slab
Li,1.548365256585496e+19,23.78633147784654,13894656.039769335,13894656.039769335,153.00591139090258,33.08251438040318,transient-slab
Li,1.6413071953751267e+19,23.78633147784654,14728694.562436165,14728694.562436165,162.19022109461216,35.068320386752774,transient-slab
Li,1.7398280529303622e+19,23.78633147784654,15612796.955363708,15612796.955363708,171.92582678399216,37.1733260841993,transient-slab
Li,1.8442627085855328e+19,23.78633147784654,16549968.344858924,16549968.344858924,182.24582046852632,39.40468653537839,transient-slab
Li,1.9549661430912594e+19,23.78633147784654,17543394.24248612,17543394.24248612,193.18528053365637,41.769986291633614,transient-slab
Li,2.0723146452190294e+19,23.78633147784654,18596451.372845117,18596451.372845117,204.78139097468474,44.27726517344076,transient-slab
Li,2.1967070907932353e+19,23.78633147784654,19712719.151296068,19712719.151296068,217.0735677877943,46.935045598323974,transient-slab
Li,2.3285662984981967e+19,23.78633147784654,20895991.850644294,20895991.850644294,230.10359294779494,49.752361549153086,transient-slab
Li,2.468340467068651e+19,23.78633147784654,22150291.498140916,22150291.498140916,243.9157564279997,52.7387892812879,transient-slab
Li,2.6165046987488236e+19,23.78633147784654,23479881.546636697,23479881.546636697,258.55700674496313,55.90447987294451,transient-slab
Li,2.773562614198418e+19,23.78633147784654,24889281.36635862,24889281.36635862,274.07711053979637,59.26019372942528,transient-slab
Li,2.9400480643347137e+19,23.78633147784654,26383281.606567618,26383281.606567618,290.5288217384854,62.817337158494325,transient-slab
Li,3.1165269449294365e+19,23.78633147784654,27966960.47931285,27966960.47931285,307.9680608662014,66.58800114122107,transient-slab
Li,3.303599120128346e+19,23.78633147784654,29645701.020632137,29645701.020632137,326.4541051251048,70.58500243007651,transient-slab
Li,3.50190046143172e+19,23.78633147784654,31425209.38787064,31425209.38787064,346.0497898817304,74.82192711397771,transient-slab
Li,3.712105009066372e+19,23.78633147784654,33311534.255311586,33311534.255311586,366.8217222488246,79.31317679836091,transient-slab
Li,3.934927263095861e+19,23.78633147784654,35311087.374046214,35311087.374046214,388.8405074876129,84.07401755725289,transient-slab
Li,4.171124612056533e+19,23.78633147784654,37430665.365967326,37430665.365967326,412.1809890000558,89.12063182373174,transient-slab
Li,4.421499907374468e+19,23.78633147784654,39677472.82596556,39677472.82596556,436.9225027268408,94.47017339515611,transient-slab
Li,4.6869041923142115e+19,23.78633147784654,42059146.81085651,42059146.81085651,463.1491468158507,100.14082574013456,transient-slab
Li,4.9682395947343675e+19,23.78633147784654,44583782.79827109,44583782.79827109,490.95006747765154,106.15186380540736,transient-slab
Li,5.266462393484259e+19,23.78633147784654,47259962.20375899,47259962.20375899,520.4197619997936,112.52371953275951,transient-slab
Li,5.582586268862678e+19,23.78633147784654,50096781.54962081,50096781.54962081,551.658399949707,119.27805130862097,transient-slab
Li,5.917685748188806e+19,23.78633147784654,53103883.384629756,53103883.384629756,584.7721636581348,126.4378175824518,transient-slab
Li,6.272899858196231e+19,23.78633147784654,56291489.05973386,56291489.05973386,619.8736091403515,134.02735490412826,transient-slab
Li,6.649435996665032e+19,23.78633147784654,59670433.47114772,59670433.47114772,657.0820486819867,142.0724606455898,transient-slab
Li,7.048574036451889e+19,23.78633147784654,63252201.888927974,63252201.888927974,696.5239563898883,150.60048068792375,transient-slab
Li,7.471670675868067e+19,23.78633147784654,67048968.99621517,67048968.99621517,738.3333980865193,159.64040237194087,transient-slab
Li,7.920164050192541e+19,23.78633147784654,71073640.27183934,71073640.27183934,782.6524870091326,169.2229530281889,transient-slab
Li,8.395578619995103e+19,23.78633147784654,75339895.8569515,75339895.8569515,829.6318668626732,179.3807044213131,transient-slab
Li,8.899530352885224e+19,23.78633147784654,79862237.05478714,79862237.05478714,879.4312238683436,190.1481834637789,transient-slab
Li,9.433732216299774e+19,23.78633147784654,84656035.62161721,84656035.62161721,932.2198295483165,201.56198957527909,transient-slab
Li,1e+20,23.78633147784654,89737586.01643045,89737586.01643045,988.1771160915613,213.66091908673917,transient-slab
Li,1e+18,24.993864796128623,966569.9893179422,966569.9893179422,10.643726747563434,2.301357117423672,transient-slab
Li,1.0600258488068824e+18,24.993864796128623,1024589.173358011,1024589.173358011,11.282625480054449,2.4394980318047876,transient-slab
Li,1.1236548001387516e+18,24.993864796128623,1086091.0081671677,1086091.0081671677,11.95987465126488,2.5859309718265897,transient-slab
Li,1.191103133283008e+18,24.993864796128623,1151284.5428139244,1151284.5428139244,12.677776278830969,2.7411536733664867,transient-slab
Li,1.2626001098748577e+18,24.993864796128623,1220391.374714574,1220391.374714574,13.438770560951559,2.9056937493204145,transient-slab
Li,1.3383887531737592e+18,24.993864796128623,1293646.4028584145,1293646.4028584145,14.245444170793618,3.080110482996225,transient-slab
Li,1.418726674116599e+18,24.993864796128623,1371298.626245961,1371298.626245961,15.100539048776563,3.2649967291570503,transient-slab
Li,1.5038869469554132e+18,24.993864796128623,1453611.9902540867,1453611.9902540867,16.00696172262085,3.460980929176397,transient-slab
Li,1.5941590374560028e+18,24.993864796128623,1540866.2838049496,1540866.2838049496,16.96779318684044,3.668729247154642,transient-slab
Li,1.689849786812462e+18,24.993864796128623,1633358.0903882484,1633358.0903882484,17.986299375260174,3.8889478342577344,transient-slab
Li,1.7912844546220096e+18,24.993864796128623,1731401.7961693916,1731401.7961693916,19.065942262154866,4.122385228974742,transient-slab
Li,1.898807824465269e+18,24.993864796128623,1835330.6586102198,1835330.6586102198,20.210391629743718,4.369834901452905,transient-slab
Li,2.0127853758499466e+18,24.993864796128623,1945497.939234593,1945497.939234593,21.4235375420386,4.632137950558555,transient-slab
Li,2.133604526501402e+18,24.993864796128623,2062278.1043891732,2062278.1043891732,22.709503567445392,4.910185962831365,transient-slab
Li,2.2616759492228552e+18,24.993864796128623,2186068.0980809815,2186068.0980809815,24.07266079506422,5.204924043049956,transient-slab
Li,2.3974349678010685e+18,24.993864796128623,2317288.69121794,2317288.69121794,25.517642692328117,5.517354026709381,transient-slab
Li,2.541343036702629e+18,24.993864796128623,2456385.9118388873,2456385.9118388873,27.04936085448586,5.848537885330685,transient-slab
Li,2.693889309590164e+18,24.993864796128623,2603832.5611942834,2603832.5611942834,28.673021699460026,6.199601336176865,transient-slab
Li,2.8555923019901005e+18,24.993864796128623,2760129.820830969,2760129.820830969,30.394144164828276,6.571737668645165,transient-slab
Li,3.0270016537634555e+18,24.993864796128623,2925808.9561435366,2925808.9561435366,32.218578467080846,6.966211800341753,transient-slab
Li,3.208699997370444e+18,24.993864796128623,3101433.122182831,3101433.122182831,34.15252598691852,7.384364576625789,transient-slab
Li,3.401304938279246e+18,24.993864796128623,3287599.2778596343,3287599.2778596343,36.2025603481824,7.827617328237225,transient-slab
Li,3.6054711542504986e+18,24.993864796128623,3484940.215050054,3484940.215050054,38.375649762064455,8.297476702500127,transient-slab
Li,3.821892620633115e+18,24.993864796128623,3694126.709499672,3694126.709499672,40.679180712548,8.79553978452303,transient-slab
Li,4.051304969235378e+18,24.993864796128623,3915869.8008375657,3915869.8008375657,43.12098306358725,9.323499525803728,transient-slab
Li,4.294487988789272e+18,24.993864796128623,4150923.2094500777,4150923.2094500777,45.70935667336628,9.883150498690663,transient-slab
Li,4.5522682755073096e+18,24.993864796128623,4400085.898429508,4400085.898429508,48.45309960610164,10.476394996260733,transient-slab
Li,4.825522042741279e+18,24.993864796128623,4664204.789305932,4664204.789305932,51.36153803728229,11.105249498347456,transient-slab
Li,5.115178099293145e+18,24.993864796128623,4944177.6407931475,4944177.6407931475,54.44455795399715,11.77185152569797,transient-slab
Li,5.422221006501592e+18,24.993864796128623,5240956.100333766,5240956.100333766,57.71263875810134,12.478466905556587,transient-slab
Li,5.747694424835359e+18,24.993864796128623,5555548.938815909,5555548.938815909,61.176888886441354,13.227497473371214,transient-slab
Li,6.092704661368687e+18,24.993864796128623,5889025.479456508,5889025.479456508,64.84908356921432,14.021489236801209,transient-slab
Li,6.458424430196991e+18,24.993864796128623,6242519.232506243,6242519.232506243,68.74170485480485,14.863141029776768,transient-slab
Li,6.846096838574672e+18,24.993864796128623,6617231.748130719,6617231.748130719,72.86798403714673,15.755313686025524,transient-slab
Li,7.257039612324231e+18,24.993864796128623,7014436.700564116,7014436.700564116,77.24194662982282,16.701039763247895,transient-slab
Li,7.692649574879161e+18,24.993864796128623,7435484.217417623,7435484.217417623,81.87846003977381,17.70353385099434,transient-slab
Li,8.154407395185187e+18,24.993864796128623,7881805.468858295,7881805.468858295,86.79328410266166,18.766203497281655,transient-slab
Li,8.643882620598297e+18,24.993864796128623,8354917.532257243,8354917.532257243,92.00312465166084,19.892660791088677,transient-slab
Li,9.162739011886769e+18,24.993864796128623,8856428.548842488,8856428.548842488,97.52569030176218,21.086734640101163,transient-slab
Li,9.712740198471207e+18,24.993864796128623,9388043.189884262,9388043.189884262,103.37975264260258,22.35248378543872,transient-slab
Li,1.0295755673125085e+19,24.993864796128623,9951568.450992657,9951568.450992657,109.58521004441947,23.694210597601565,transient-slab
Li,1.0913767146512693e+19,24.993864796128623,10548919.794223282,10548919.794223282,116.16315529401624,25.116475700531627,transient-slab
Li,1.1568875283162786e+19,24.993864796128623,11182127.658867259,11182127.658867259,123.13594729062527,26.624113473493473,transient-slab
Li,1.2263306841775593e+19,24.993864796128623,11853344.36305768,11853344.36305768,130.52728704538455,28.22224848347067,transient-slab
Li,1.2999422244132422e+19,24.993864796128623,12564851.419650495,12564851.419650495,138.36229824274335,29.91631290392975,transient-slab
Li,1.377972359833554e+19,24.993864796128623,13319067.291247379,13319067.291247379,146.66761263763507,31.712064979160427,transient-slab
Li,1.460686320364986e+19,24.993864796128623,14118555.61072049,14118555.61072049,155.47146057868815,33.61560859695355,transient-slab
Li,1.548365256585496e+19,24.993864796128623,14966033.895181155,14966033.895181155,164.80376696516964,35.6334140361456,transient-slab
Li,1.6413071953751267e+19,24.993864796128623,15864382.783011977,15864382.783011977,174.6962529638256,37.772339959552326,transient-slab
Li,1.7398280529303622e+19,24.993864796128623,16816655.825359564,16816655.825359564,185.1825438313611,40.03965672704658,transient-slab
Li,1.8442627085855328e+19,24.993864796128623,17826089.86536997,17826089.86536997,196.2982832090562,42.443071108023744,transient-slab
Li,1.9549661430912594e+19,24.993864796128623,18896116.040446572,18896116.040446572,208.08125427801366,44.99075247725374,transient-slab
Li,2.0723146452190294e+19,24.993864796128623,20030371.444927722,20030371.444927722,220.57150818685216,47.69136058316125,transient-slab
Li,2.1967070907932353e+19,24.993864796128623,21232711.49282665,21232711.49282665,233.81150018838218,50.5540749829206,transient-slab
Li,2.3285662984981967e+19,24.993864796128623,22507223.022655223,22507223.022655223,247.84623394800042,53.5886262444172,transient-slab
Li,2.468340467068651e+19,24.993864796128623,23858238.18887591,23858238.18887591,262.72341451431834,56.80532902113312,transient-slab
Li,2.6165046987488236e+19,24.993864796128623,25290349.187199958,25290349.187199958,278.4936104719826,60.21511711238085,transient-slab
Li,2.773562614198418e+19,24.993864796128623,26808423.863784082,26808423.863784082,295.2104258278566,63.82958062805734,transient-slab
Li,2.9400480643347137e+19,24.993864796128623,28417622.26138241,28417622.26138241,312.93068221481496,67.66100538424382,transient-slab
Li,3.1165269449294365e+19,24.993864796128623,30123414.158695247,30123414.158695247,331.71461203247605,71.72241466356012,transient-slab
Li,3.303599120128346e+19,24.993864796128623,31931597.662532188,31931597.662532188,351.62606318137114,76.0276134822195,transient-slab
Li,3.50190046143172e+19,24.993864796128623,33848318.91598555,33848318.91598555,372.7327160864554,80.59123551425131,transient-slab
Li,3.712105009066372e+19,24.993864796128623,35880092.98960363,35880092.98960363,395.1063137476396,85.4287928323896,transient-slab
Li,3.934927263095861e+19,24.993864796128623,38033826.026574455,38033826.026574455,418.8229055993,90.55672863470109,transient-slab
Li,4.171124612056533e+19,24.993864796128623,40316838.7171929,40316838.7171929,443.96310600766293,95.99247313617359,transient-slab
Li,4.421499907374468e+19,24.993864796128623,42736891.18240223,42736891.18240223,470.61236828470896,101.7545028152434,transient-slab
Li,4.6869041923142115e+19,24.993864796128623,45302209.35099366,45302209.35099366,498.86127515001976,107.86240321665159,transient-slab
Li,4.9682395947343675e+19,24.993864796128623,48021512.92011376,48021512.92011376,528.8058466277791,114.33693552408037,transient-slab
Li,5.266462393484259e+19,24.993864796128623,50904044.99413425,50904044.99413425,560.5478664256536,121.20010712889106,transient-slab
Li,5.582586268862678e+19,24.993864796128623,53959603.502610885,53959603.502610885,594.1952279047404,128.47524643478783,transient-slab
Li,5.917685748188806e+19,24.993864796128623,57198574.50413794,57198574.50413794,629.8623008167215,136.1870821527094,transient-slab
Li,6.272899858196231e+19,24.993864796128623,60631967.48929252,60631967.48929252,667.670320054701,144.3618273554584,transient-slab
Li,6.649435996665032e+19,24.993864796128623,64271452.8026686,64271452.8026686,707.7477977391474,153.0272685777824,transient-slab
Li,7.048574036451889e+19,24.993864796128623,68129401.31120028,68129401.31120028,750.2309600396416,162.21286026476255,transient-slab
Li,7.471670675868067e+19,24.993864796128623,72218926.4536098,72218926.4536098,795.2642102172232,171.94982488954713,transient-slab
Li,7.920164050192541e+19,24.993864796128623,76553928.81390955,76553928.81390955,843.0006194612471,182.271259080737,transient-slab
Li,8.395578619995103e+19,24.993864796128623,81149143.3704661,81149143.3704661,893.6024471891359,193.21224612015737,transient-slab
Li,8.899530352885224e+19,24.993864796128623,86020189.58122972,86020189.58122972,947.241692577571,204.8099751934041,transient-slab
Li,9.433732216299774e+19,24.993864796128623,91183624.47537199,91183624.47537199,1004.1006791998079,217.10386779850472,transient-slab
Li,1e+20,24.993864796128623,96656998.93179421,96656998.93179421,1064.3726747563435,230.1357117423672,transient-slab
Li,1e+18,26.262699568824527,1041099.4831965166,1041099.4831965166,11.464434586876262,2.4788082933250397,transient-slab
Li,1.0600258488068824e+18,26.262699568824527,1103592.363367794,1103592.363367794,12.152597004044488,2.6276008651614147,transient-slab
Li,1.1236548001387516e+18,26.262699568824527,1169836.4317157394,1169836.4317157394,12.882066954420235,2.785324837418427,transient-slab
Li,1.191103133283008e+18,26.262699568824527,1240056.8564946912,1240056.8564946912,13.6553239577464,2.9525163249873603,transient-slab
Li,1.2626001098748577e+18,26.262699568824527,1314492.3218745792,1314492.3218745792,14.474996369043083,3.129743623510903,transient-slab
Li,1.3383887531737592e+18,26.262699568824527,1393395.839245231,1393395.839245231,15.34387031257144,3.3176091410600734,transient-slab
Li,1.418726674116599e+18,26.262699568824527,1477035.607219904,1477035.607219904,16.264899152066263,3.516751445761676,transient-slab
Li,1.5038869469554132e+18,26.262699568824527,1565695.9232612678,1565695.9232612678,17.241213529427384,3.727847436336352,transient-slab
Li,1.5941590374560028e+18,26.262699568824527,1659678.1500285005,1659678.1500285005,18.27613200599196,3.951614642925001,transient-slab
Li,1.689849786812462e+18,26.262699568824527,1759301.7397301982,1759301.7397301982,19.373172342558266,4.188813666024282,transient-slab
Li,1.7912844546220096e+18,26.262699568824527,1864905.3199649279,1864905.3199649279,20.536063456502344,4.4402507618212566,transient-slab
Li,1.898807824465269e+18,26.262699568824527,1976847.8447402932,1976847.8447402932,21.76875809663089,4.706780582714984,transient-slab
Li,2.0127853758499466e+18,26.262699568824527,2095509.814582886,2095509.814582886,23.07544627885286,4.989309082340204,transient-slab
Li,2.133604526501402e+18,26.262699568824527,2221294.569886358,2221294.569886358,24.460569528338418,5.288796594967519,transient-slab
Li,2.2616759492228552e+18,26.262699568824527,2354629.6618939056,2354629.6618939056,25.928835976576696,5.606261099747394,transient-slab
Li,2.3974349678010685e+18,26.262699568824527,2495968.3059749496,2495968.3059749496,27.48523636464514,5.942781680892737,transient-slab
Li,2.541343036702629e+18,26.262699568824527,2645790.922136173,2645790.922136173,29.135061007090762,6.299502195562318,transient-slab
Li,2.693889309590164e+18,26.262699568824527,2804606.7680029403,2804606.7680029403,30.883917774081684,6.677635161911763,transient-slab
Li,2.8555923019901005e+18,26.262699568824527,2972955.669821845,2972955.669821845,32.7377511529529,7.078465880528203,transient-slab
Li,3.0270016537634555e+18,26.262699568824527,3151409.8573681344,3151409.8573681344,34.7028624539374,7.503356803257463,transient-slab
Li,3.208699997370444e+18,26.262699568824527,3340575.908995033,3340575.908995033,36.785931228763474,7.9537521642738875,transient-slab
Li,3.401304938279246e+18,26.262699568824527,3541096.813436283,3541096.813436283,38.99403797492161,8.431182889134005,transient-slab
Li,3.6054711542504986e+18,26.262699568824527,3753654.155370142,3753654.155370142,41.33468820277409,8.937271798500339,transient-slab
Li,3.821892620633115e+18,26.262699568824527,3978970.4321737164,3978970.4321737164,43.81583794731343,9.473739124223133,transient-slab
Li,4.051304969235378e+18,26.262699568824527,4217811.509742431,4217811.509742431,46.445920811285724,10.042408356529599,transient-slab
Li,4.294487988789272e+18,26.262699568824527,4470989.225722159,4470989.225722159,49.233876631600396,10.645212442195618,transient-slab
Li,4.5522682755073096e+18,26.262699568824527,4739364.149002558,4739364.149002558,52.18918186646554,11.284200354767995,transient-slab
Li,4.825522042741279e+18,26.262699568824527,5023848.504851344,5023848.504851344,55.321881806536894,11.961544059169867,transient-slab
Li,5.115178099293145e+18,26.262699568824527,5325409.275632232,5325409.275632232,58.642624719568296,12.679545894362457,transient-slab
Li,5.422221006501592e+18,26.262699568824527,5645071.487646103,5645071.487646103,62.16269804462385,13.440646399157389,transient-slab
Li,5.747694424835359e+18,26.262699568824527,5983921.695267591,5983921.695267591,65.89406675887832,14.247432607779979,transient-slab
Li,6.092704661368687e+18,26.262699568824527,6343111.674219946,6343111.674219946,69.84941404741738,15.102646843380827,transient-slab
Li,6.458424430196991e+18,26.262699568824527,6723862.336541844,6723862.336541844,74.04218441427697,16.00919603938534,transient-slab
Li,6.846096838574672e+18,26.262699568824527,7127467.8805533955,7127467.8805533955,78.48662938125968,16.97016162036523,transient-slab
Li,7.257039612324231e+18,26.262699568824527,7555300.189927406,7555300.189927406,83.19785592986099,17.98880997601763,transient-slab
Li,7.692649574879161e+18,26.262699568824527,8008813.496818596,8008813.496818596,88.19187785096359,19.0686035638538,transient-slab
