electron_density,electron_temperature_ev,heat_flux,ion_current_density,normal_stress,surface_displacement
5.115178099293145e+18,3.8072144326717283,293937.468264651,11029.341172538776,3.1201716849218406,7.35753820419822e-05
5.422221006501592e+18,3.8072144326717283,311581.3142933828,11691.386738201112,3.307462638732475,7.799180680034285e-05
5.747694424835359e+18,3.8072144326717283,330284.24715620716,12393.172150891163,3.505995891019443,8.267333120351581e-05
6.092704661368687e+18,3.8072144326717283,350109.8394393006,13137.082828658222,3.7164462702913266,8.763586808269936e-05
6.458424430196991e+18,3.8072144326717283,371125.479727286,13925.647376294752,3.939529112210736,9.289628545029136e-05
6.846096838574672e+18,3.8072144326717283,393402.6016617778,14761.546180242181,4.17600269107061,9.847246383545156e-05
7.257039612324231e+18,3.8072144326717283,417016.9267493618,15647.62051941321,4.426670797221949,0.00010438335706127957
7.692649574879161e+18,3.8072144326717283,442048.7217443298,16586.882222898977,4.692385469213835,0.00011064905667019476
8.154407395185187e+18,3.8072144326717283,468583.07148103055,17582.523907388277,4.974049889932476,0.00011729086021650402
8.643882620598297e+18,3.8072144326717283,496710.1680832155,18637.929829096563,5.272621456583453,0.00012433134365828907
9.162739011886769e+18,3.8072144326717283,526525.6175334197,19756.6873870912,5.589115034952257,0.0001317944380946781
9.712740198471207e+18,3.8072144326717283,558130.7646444312,20942.599317113574,5.924606409004573,0.00013970551110933726
1.0295755673125085e+19,3.8072144326717283,591633.0375374426,22199.69661734557,6.280235937551717,0.00014809145299667336
1.0913767146512693e+19,3.8072144326717283,627146.3127978217,23532.252250057016,6.657212430410746,0.0001569807681638432
1.1568875283162786e+19,3.8072144326717283,664791.3025496177,24944.79566570436,7.056817257233881,0.00016640367201923434
1.2263306841775593e+19,3.8072144326717283,704695.9647645914,26442.128198852504,7.480408702974399,0.00017639219367677092
1.2999422244132422e+19,3.8072144326717283,746995.9382003708,28029.339388249024,7.929426584792827,0.00018698028482512708
1.377972359833554e+19,3.8072144326717283,791835.0034461417,29711.824276524858,8.405397146096877,0.000198203935131908
1.460686320364986e+19,3.8072144326717283,839365.5716429971,31495.3017483242,8.90993824435029,0.00021010129457506508
1.548365256585496e+19,3.8072144326717283,889749.202540142,33385.83396919625,9.44476485028432,0.0002227128031173582
1.6413071953751267e+19,3.8072144326717283,943157.1536478609,35389.8469913229,10.011694877204043,0.00023608132816463768
1.7398280529303622e+19,3.8072144326717283,999770.9623538567,37514.152596122745,10.612655360203732,0.00025025231027517623
1.8442627085855328e+19,3.8072144326717283,1059783.062981621,39765.971447975935,11.249689006294872,0.000265273917615327
1.9549661430912594e+19,3.8072144326717283,1123397.4408882505,42152.95763777094,11.924961137711175,0.000281197209686514
2.0723146452190294e+19,3.8072144326717283,1190830.3258250472,44683.224699698694,12.640767051991375,0.0002980763108800739
2.1967070907932353e+19,3.8072144326717283,1262310.9269176722,47365.373189726764,13.399539823857232,0.00031596859444987455
2.3285662984981967e+19,3.8072144326717283,1338082.2117641077,50208.519919494865,14.203858575405885,0.00033493487752804584
2.468340467068651e+19,3.8072144326717283,1418401.732298639,53222.32894499981,15.056457242727541,0.00035503962784669605
2.6165046987488236e+19,3.8072144326717283,1503542.500229017,56417.04441540253,15.960233868746792,0.00037635118286827356
2.773562614198418e+19,3.8072144326717283,1593793.9150224861,59803.52539361265,16.91826045387467,0.00039894198206941585
2.9400480643347137e+19,3.8072144326717283,1689462.7475949551,63393.2827670082,17.93379339795441,0.00042288881316783266
3.1165269449294365e+19,3.8072144326717283,1790874.18304695,67198.51837375258,19.01028456899389,0.00044827307312916696
3.303599120128346e+19,3.8072144326717283,1898372.9259906753,71232.16647770196,20.15139303630813,0.00047518104484101494
3.50190046143172e+19,3.8072144326717283,2012324.3722252708,75507.93773287917,21.36099750795362,0.000503704190394538
3.712105009066372e+19,3.8072144326717283,2133115.8507428695,80040.36578695248,22.643209514730238,0.0005339394619705537
3.934927263095861e+19,3.8072144326717283,2261157.9402871253,84844.85668212766,24.002387385564,0.0005659896313868264
4.171124612056533e+19,3.8072144326717283,2396885.864939282,89937.74122137067,25.443151061774085,0.0005999636394267152
4.421499907374468e+19,3.8072144326717283,2540760.9734754604,95336.33047795639,26.970397800578585,0.0006359769661365649
4.6869041923142115e+19,3.8072144326717283,2693272.307523748,101058.97463703001,28.589318821217823,0.0006741520233505436
4.9682395947343675e+19,3.8072144326717283,2854938.2638509083,107125.12536917005,30.305416950271752,0.0007146185707770313
5.266462393484259e+19,3.8072144326717283,3026308.356429806,113555.4019479982,32.1245253261583,0.0007575141570610838
5.582586268862678e+19,3.8072144326717283,3207965.0842758664,120371.66133653349,34.052827226379144,0.0008029845873219055
5.917685748188806e+19,3.8072144326717283,3400525.911402367,127597.0724805535,36.09687708491666,0.000851184418754747
6.272899858196231e+19,3.8072144326717283,3604645.365624092,135256.19506147204,38.26362277121649,0.0009022774859816935
6.649435996665032e+19,3.8072144326717283,3821017.263343473,143375.06297642615,40.56042920648512,0.0009564374579370847
7.048574036451889e+19,3.8072144326717283,4050377.0678814165,151981.27282932636,42.99510339757585,0.0010138484281804552
7.471670675868067e+19,3.8072144326717283,4293504.38936893,161104.07773365706,45.57592097355502,0.0010747055406435107
7.920164050192541e+19,3.8072144326717283,4551225.634696876,170774.4867458698,48.31165431514806,0.0011392156529380969
8.395578619995103e+19,3.8072144326717283,4824416.816531197,181025.37026735028,51.211602372679494,0.0012075980394797925
8.899530352885224e+19,3.8072144326717283,5114006.53094168,191891.5717732282,54.28562227386014,0.0012800851368170946
9.433732216299774e+19,3.8072144326717283,5420979.113765394,203410.026247803,57.54416282885839,0.0013569233336996145
1e+20,3.8072144326717283,5746377.986433544,215619.8857291576,60.99830004654208,0.0014383738085707988
1e+18,4.000490906665932,61894.650341351626,2210.251969620525,0.6409493055189629,1.5113940765180093e-05
1.0600258488068824e+18,4.000490906665932,65609.92926469646,2342.924220174081,0.6794228316249203,1.6021167888426968e-05
1.1236548001387516e+18,4.000490906665932,69548.22095896938,2483.560235180233,0.720205763791982,1.698285208980737e-05
1.191103133283008e+18,4.000490906665932,73722.91195504014,2632.638046359947,0.7634367260792047,1.8002262201659793e-05
1.2626001098748577e+18,4.000490906665932,78148.19232165646,2790.664379693995,0.8092626635724562,1.9082863270758478e-05
1.3383887531737592e+18,4.000490906665932,82839.1038984874,2958.17637782026,0.8578393418611115,2.0228328336251437e-05
1.418726674116599e+18,4.000490906665932,87811.59142439562,3135.74342581939,0.9093318764962622,2.1442550914579244e-05
1.5038869469554132e+18,4.000490906665932,93082.55673472813,3323.9690865947996,0.9639152942301054,2.272965823381165e-05
1.5941590374560028e+18,4.000490906665932,98669.91621184497,3523.4931524254903,1.0217751279442033,2.409402526238654e-05
1.689849786812462e+18,4.000490906665932,104592.66168416494,3734.9938196650687,1.0831080472888153,2.5540289579935768e-05
1.7912844546220096e+18,4.000490906665932,110870.92498072803,3959.1899939789246,1.1481225271768911,2.707336714074498e-05
1.898807824465269e+18,4.000490906665932,117526.04636070039,4196.843733955225,1.217039556404987,2.8698468983428558e-05
2.0127853758499466e+18,4.000490906665932,124580.64705041847,4448.762841395734,1.290093388809748,3.0421118943616846e-05
2.133604526501402e+18,4.000490906665932,132058.70613452938,4715.803607090991,1.3675323395131893,3.224717242986231e-05
2.2616759492228552e+18,4.000490906665932,139985.64206259316,4998.873721413186,1.44961962896333,3.418283632658669e-05
2.3974349678010685e+18,4.000490906665932,148388.39904817674,5298.935359619431,1.5366342776389719,3.623469009171679e-05
2.541343036702629e+18,4.000490906665932,157295.53865413796,5617.0084523533915,1.6288720544600022,3.8409708120726435e-05
2.693889309590164e+18,4.000490906665932,166737.33687538834,5954.174152461336,1.7266464821267742,4.071528345309764e-05
2.8555923019901005e+18,4.000490906665932,176745.88704913267,6311.578509906829,1.8302899028058517,4.315925290178265e-05
3.0270016537634555e+18,4.000490906665932,187355.2089423822,6690.436367275263,1.9401546077844387,4.5749923691083045e-05
3.208699997370444e+18,4.000490906665932,198601.3643875395,7092.035489109397,2.056614034933284,4.849610169349041e-05
3.401304938279246e+18,4.000490906665932,210522.5798591065,7517.740939111721,2.1800640380483016,5.140712136146706e-05
3.6054711542504986e+18,4.000490906665932,223159.37640816404,7968.999720092152,2.310924232385511,5.449287745590754e-05
3.821892620633115e+18,4.000490906665932,236554.7073962787,8447.345692432493,2.449639420962844,5.776385867912781e-05
4.051304969235378e+18,4.000490906665932,250754.10449700404,8954.404787785916,2.596681106476939,6.123118332670328e-05
4.294487988789272e+18,4.000490906665932,265805.8324612464,9491.900535733175,2.752549093974012,6.490663707933845e-05
4.5522682755073096e+18,4.000490906665932,281761.0531725527,10061.659922181063,2.917773189722417,6.880271306322602e-05
4.825522042741279e+18,4.000490906665932,298673.99954995635,10665.61959941617,3.0929150020614697,7.293265431506253e-05
5.115178099293145e+18,4.000490906665932,316602.15988948883,11305.832468922448,3.27856985034775,7.73104987960631e-05
5.422221006501592e+18,4.000490906665932,335606.47327094775,11984.47465933793,3.4753687884875273,8.195112710798024e-05
5.747694424835359e+18,4.000490906665932,355751.53669412073,12703.852923269264,3.683980749933438,8.687031307331749e-05
6.092704661368687e+18,4.000490906665932,377105.824648538,13466.412478106293,3.9051148214364075,9.208477735166297e-05
6.458424430196991e+18,4.000490906665932,399741.9218630859,14274.745317488218,4.139522653281465,9.761224427438932e-05
6.846096838574672e+18,4.000490906665932,423736.77002661215,15131.599021672517,4.388001014200004,0.00010347150209090431
7.257039612324231e+18,4.000490906665932,449171.9293181462,16039.886096753802,4.651394499642819,0.00010968246683123393
7.692649574879161e+18,4.000490906665932,476133.85563569295,17002.69387447716,4.930598402619544,0.00011626625000201148
8.154407395185187e+18,4.000490906665932,504714.1944659191,18023.295006296234,5.22656175686264,0.0001232452303459754
8.643882620598297e+18,4.000490906665932,535010.0923936177,19105.15858734601,5.540290562659911,0.00013064312990889235
9.162739011886769e+18,4.000490906665932,567124.5273097933,20251.961948141554,5.872851206320333,0.00013848509467246143
9.712740198471207e+18,4.000490906665932,601166.6584407656,21467.603154083434,6.2253740848962345,0.00014679778002727739
1.0295755673125085e+19,4.000490906665932,637252.1973880645,22756.214255256415,6.599057448482445,0.00015560944137637942
1.0913767146512693e+19,4.000490906665932,675503.8014403341,24122.175331559458,6.9951714731529835,0.00016495003017736142
1.1568875283162786e+19,4.000490906665932,716051.490494066,25570.12938090476,7.415062578378683,0.00017485129574947844
1.2263306841775593e+19,4.000490906665932,759033.0890004054,27104.998101095363,7.860158003602012,0.00018534689319182408
1.2999422244132422e+19,4.000490906665932,804594.6944401647,28731.998619022554,8.331970659524433,0.0001964724977793819
1.377972359833554e+19,4.000490906665932,852891.1739194499,30456.66122404755,8.832104270596428,0.00020826592622579762
1.460686320364986e+19,4.000490906665932,904086.6905738632,32284.848165844673,9.362258826189871,0.00022076726522505272
1.548365256585496e+19,4.000490906665932,958355.2615705647,34222.77358060082,9.924236358981643,0.0002340190077089606
1.6413071953751267e+19,4.000490906665932,1015881.3496048795,36277.024613302136,10.519947070189643,0.00024806619728363536
1.7398280529303622e+19,4.000490906665932,1076860.4899019937,38454.58380790376,11.15141582248125,0.0002629565813358811
1.8442627085855328e+19,4.000490906665932,1141499.9548549564,40762.85284148858,11.820789022624188,0.00027874077332992346
1.9549661430912594e+19,4.000490906665932,1210019.458558143,43209.67768308897,12.530341917274281,0.00029547242484613887
2.0723146452190294e+19,4.000490906665932,1282651.9036309398,45803.37526268819,13.282486326699129,0.00031320840794655613
2.1967070907932353e+19,4.000490906665932,1359644.1728701505,48552.76174105122,14.079778842725057,0.0003320090084870005
2.3285662984981967e+19,4.000490906665932,1441257.9684220133,51467.18247647615,14.924929518772814,0.0003519381310329642
2.468340467068651e+19,4.000490906665932,1527770.701326227,54556.543790325326,15.820811081520043,0.0003730635160757256
2.6165046987488236e+19,4.000490906665932,1619476.43445562,57831.34663930946,16.770468695501616,0.00039545697028705104
2.773562614198418e+19,4.000490906665932,1716686.8820565625,61302.72230897906,17.777130313838352,0.0004191946105951294
2.9400480643347137e+19,4.000490906665932,1819732.4692876479,64982.47024974813,18.84421765027706,0.0004443571229113726
3.1165269449294365e+19,4.000490906665932,1928963.455358083,68883.09818405723,19.975357809836574,0.00047103003638751187
3.303599120128346e+19,4.000490906665932,2044751.1240834084,73017.8646210031,21.174395617593202,0.000499304014135209
3.50190046143172e+19,4.000490906665932,2167489.0459053423,77400.82392294484,22.445406687511966,0.0005292751613963586
3.712105009066372e+19,4.000490906665932,2297594.4156654305,82046.87407727167,23.79271127574555,0.0005610453522115747
3.934927263095861e+19,4.000490906665932,2435509.470679701,86971.80733571129,25.22088896548926,0.0005947225756972308
4.171124612056533e+19,4.000490906665932,2581702.993934451,92192.36389330601,26.73479423330689,0.0006304213031080725
4.421499907374468e+19,4.000490906665932,2736671.907512613,97726.28878951387,28.33957294983824,0.0006682628769330698
4.6869041923142115e+19,4.000490906665932,2900942.961667032,103592.39222485182,30.040679870977097,0.0007083759233471124
4.9682395947343675e+19,4.000490906665932,3075074.5252814214,109810.61349808314,31.84389717896806,0.0007508967894203758
5.266462393484259e+19,4.000490906665932,3259658.4838058595,116402.08878131009,33.75535413645471,0.0007959700065716968
5.582586268862678e+19,4.000490906665932,3455322.2511168625,123389.22296330231,35.78154792027232,0.0008437487818409826
5.917685748188806e+19,4.000490906665932,3662730.9021414598,130795.76580529619,37.929365705810795,0.0008943955186507606
6.272899858196231e+19,4.000490906665932,3882589.433493699,138646.8926681053,40.20610807700875,0.0009480823688268444
6.649435996665032e+19,4.000490906665932,4115645.159807792,146969.29008494507,42.619513841552454,0.0010049918177545156
7.048574036451889e+19,4.000490906665932,4362690.253913191,155791.2464708388,45.17778633562831,0.001065317304659202
7.471670675868067e+19,4.000490906665932,4624564.439485844,165142.74827693315,47.889621307640375,0.0011292638801200308
7.920164050192541e+19,4.000490906665932,4902157.845328107,175055.5819165574,50.76423647567166,0.0011970489030511894
8.395578619995103e+19,4.000490906665932,5196414.030979244,185563.44180948148,53.81140285915714,0.0012689027795201842
8.899530352885224e+19,4.000490906665932,5508333.193940766,196702.04491162216,57.04147799126716,0.001345069745914296
9.433732216299774e+19,4.000490906665932,5838975.569418186,208509.25211949175,60.46544112489207,0.001425808699117259
1e+20,4.000490906665932,6189465.034135163,221025.1969620525,64.0949305518963,0.0015113940765180095
1e+18,4.203579225004669,66667.1727812294,2265.660123458084,0.6734876413470309,1.588121280380844e-05
1.0600258488068824e+18,4.203579225004669,70668.92641497777,2401.6582954765613,0.7139143086798315,1.6834496082439767e-05
1.1236548001387516e+18,4.203579225004669,74910.88870730794,2545.8198732066326,0.7567676210337172,1.7845000999024356e-05
1.191103133283008e+18,4.203579225004669,79407.47838684199,2698.63487200529,0.8021932398358312,1.8916162330950456e-05
1.2626001098748577e+18,4.203579225004669,84173.97967862636,2860.6227208172604,0.8503455699641199,2.0051621031034532e-05
1.3383887531737592e+18,4.203579225004669,89226.5942562892,3032.3340277505704,0.9013882845803888,2.125523660337632e-05
1.418726674116599e+18,4.203579225004669,94582.49631267022,3214.35245163229,0.9554948814669059,2.253110022208509e-05
1.5038869469554132e+18,4.203579225004669,100259.8909361121,3407.296685906002,1.0128492727575886,2.3883548637468692e-05
1.5941590374560028e+18,4.203579225004669,106278.07599083768,3611.8225616143877,1.0736464100682965,2.5317178916953212e-05
1.689849786812462e+18,4.203579225004669,112657.50771175008,3828.6252766151392,1.138092947151108,2.6836864070839034e-05
1.7912844546220096e+18,4.203579225004669,119419.87023661577,4058.4417586074487,1.2064079423249798,2.8447769616006077e-05
1.898807824465269e+18,4.203579225004669,126588.14931197639,4302.053170001157,1.2788236030704012,3.015537113386948e-05
2.0127853758499466e+18,4.203579225004669,134186.71042332012,4560.287563142815,1.3555860753189775,3.196547288226655e-05
2.133604526501402e+18,4.203579225004669,142241.38161508212,4834.022694923892,1.436956280120778,3.388422752453771e-05
2.2616759492228552e+18,4.203579225004669,150779.54128199109,5124.189010338433,1.523210800533408,3.5918157042863615e-05
2.3974349678010685e+18,4.203579225004669,159830.21123015496,5431.772805130896,1.6146428217472366,3.80741749069404e-05
2.541343036702629e+18,4.203579225004669,169424.15532422834,5757.819578285019,1.7115631276425542,4.0359609573351205e-05
2.693889309590164e+18,4.203579225004669,179593.9840559542,6103.437585748462,1.8143011571658607,4.278222939550598e-05
2.8555923019901005e+18,4.203579225004669,190374.26538952262,6469.801607472845,1.923206124116051,4.5350269028822e-05
3.0270016537634555e+18,4.203579225004669,201801.6422605154,6858.156940573534,2.0386482041467113,4.807245742089751e-05
3.208699997370444e+18,4.203579225004669,213914.95712782568,7269.823632182273,2.1610197930192445,5.09580474818196e-05
3.401304938279246e+18,4.203579225004669,226755.38400191124,7706.200966380346,2.2907368403836976,5.401684753545723e-05
3.6054711542504986e+18,4.203579225004669,240366.56839815655,8168.772220463744,2.428240263620925,5.7259254658645e-05
3.821892620633115e+18,4.203579225004669,254794.77569105348,8659.109706707162,2.573997446551819,6.0696290021579604e-05
4.051304969235378e+18,4.203579225004669,270089.04837346816,9178.880116764174,2.7285038281078404,6.433963634955364e-05
4.294487988789272e+18,4.203579225004669,286301.3727555287,9729.85018686956,2.8922845863628415,6.820167763336174e-05
4.5522682755073096e+18,4.203579225004669,303486.855669755,10313.89270310021,3.0658964236503334,7.229554122335765e-05
4.825522042741279e+18,4.203579225004669,321703.9117830638,10932.992867106908,3.24992945883393,7.663514245024264e-05
5.115178099293145e+18,4.203579225004669,341014.4621523367,11589.255043954594,3.4450092331629287,8.123523192425482e-05
5.422221006501592e+18,4.203579225004669,361484.1446984532,12284.909915007413,3.6517988365310807,8.611144567353215e-05
5.747694424835359e+18,4.203579225004669,383182.5373142077,13022.322060171817,3.8710011613658444,9.128035829207367e-05
6.092704661368687e+18,4.203579225004669,406183.39436446794,13803.997995270222,4.103361291809257,9.675953927795175e-05
6.458424430196991e+18,4.203579225004669,430564.8973824558,14632.594691864817,4.349669036311413,0.00010256761275327367
6.846096838574672e+18,4.203579225004669,456409.92081428604,15510.928608491087,4.610761612245021,0.00010872432076888457
7.257039612324231e+18,4.203579225004669,483806.3137150455,16441.985263998722,4.887526491666217,0.0001152505904089886
7.692649574879161e+18,4.203579225004669,512847.1983539199,17428.929385540494,5.180904417894606,0.00012216860492378248
8.154407395185187e+18,4.203579225004669,543631.2867433456,18475.11566570278,5.491892603166057,0.0001295018791318852
8.643882620598297e+18,4.203579225004669,576263.2161680926,19584.10016534192,5.821548118227339,0.0001372753393488629
9.162739011886769e+18,4.203579225004669,610853.9048547663,20759.652400885578,6.170991485394044,0.00014551540811353123
9.712740198471207e+18,4.203579225004669,647520.9289906722,22005.768157184568,6.541410487284867,0.00015425009400002587
1.0295755673125085e+19,4.203579225004669,686388.9223735528,23326.683069466846,6.934064204178326,0.00016350908682091748
1.0913767146512693e+19,4.203579225004669,727590.0000506667,24726.887020560727,7.3502872937155495,0.00017332385854498128
1.1568875283162786e+19,4.203579225004669,771264.2073871075,26211.13940232177,7.791494527495268,0.0001837277702726278
1.2263306841775593e+19,4.203579225004669,817559.9960898861,27784.485293141654,8.25918559998235,0.00019475618563263817
1.2999422244132422e+19,4.203579225004669,866634.7288057328,29452.27260652482,8.75495022607487,0.000206446590985628
1.377972359833554e+19,4.203579225004669,918655.2140078194,31220.170269023165,9.280473544657022,0.00021883872284282765
1.460686320364986e+19,4.203579225004669,973798.2729895071,33094.18748931668,9.837541846504879,0.0002319747029332825
1.548365256585496e+19,4.203579225004669,1032251.3408923784,35080.69418393702,10.428048646014558,0.00024589918137857714
1.6413071953751267e+19,4.203579225004669,1094213.1038114862,37186.44262906251,11.054001117391046,0.0002606594884617438
1.7398280529303622e+19,4.203579225004669,1159894.1741433837,39418.59041198042,11.717526917174668,0.00027630579550622775
1.8442627085855328e+19,4.203579225004669,1229517.8064724982,41784.72476023038,12.42088141629557,0.00029289128541174994
1.9549661430912594e+19,4.203579225004669,1303320.6564291862,44292.88833112516,13.166455366238344,0.0003104723334267291
2.0723146452190294e+19,4.203579225004669,1381553.5850988913,46951.60654930941,13.956783025374731,0.0003291086987717219
2.1967070907932353e+19,4.203579225004669,1464482.5117166436,49769.916585278486,14.794550773086339,0.0003488637277652231
2.3285662984981967e+19,4.203579225004669,1552389.3175452705,52757.39807335757,15.682606240957368,0.00036980456914226386
2.468340467068651e+19,4.203579225004669,1645572.8040096622,55924.20567355344,16.623967992074945,0.0003920024022976917
2.6165046987488236e+19,4.203579225004669,1744349.708343864,59281.10358795916,17.62183578133769,0.00041553267922994766
2.773562614198418e+19,4.203579225004669,1849055.7802032419,62839.50214903512,18.679601431647974,0.0004404753810077232
2.9400480643347137e+19,4.203579225004669,1960046.922901214,66611.49660413287,19.8008603629569,0.0004669152896312467
3.1165269449294365e+19,4.203579225004669,2077700.4031496774,70609.90822809271,20.98942381334994,0.0004949422762122736
3.303599120128346e+19,4.203579225004669,2202416.1334151383,74848.32790366006,22.249331793713665,0.0005246516064523259
3.50190046143172e+19,4.203579225004669,2334618.031249354,79341.1623178531,23.584866820017282,0.0005561442644575212
3.712105009066372e+19,4.203579225004669,2474755.460214949,84103.68293130687,25.000568469886097,0.0005895272959906631
3.934927263095861e+19,4.203579225004669,2623304.757303819,89152.07788704347,26.50124881294559,0.0006249141723273289
4.171124612056533e+19,4.203579225004669,2780770.8520401134,94503.50703511057,28.09200876738504,0.0006624251759527272
4.421499907374468e+19,4.203579225004669,2947688.9827712346,100176.16026011943,29.778255438337464,0.0007021878094103324
4.6869041923142115e+19,4.203579225004669,3124626.515980799,106189.31930994826,31.565720497012094,0.0007443372286920391
4.9682395947343675e+19,4.203579225004669,3312184.874807012,112563.42333575207,33.46047966304578,0.000789016702642835
5.266462393484259e+19,4.203579225004669,3511001.58332262,119320.13836608901,35.468973356305526,0.0008363780999417785
5.582586268862678e+19,4.203579225004669,3721752.4335238687,126482.43095126818,37.598028588326464,0.0008865824053142714
5.917685748188806e+19,4.203579225004669,3945153.7823952194,134074.64622827593,39.85488216780619,0.000939800266730508
6.272899858196231e+19,4.203579225004669,4181964.986857175,142122.59067161067,42.247205299027044,0.0009962125754499414
6.649435996665032e+19,4.203579225004669,4432990.98487394,150653.61981130723,44.78312965681976,0.0010560110808834145
7.048574036451889e+19,4.203579225004669,4699085.031494255,159696.7312163103,47.47127502669903,0.0011193990423629147
7.471670675868067e+19,4.203579225004669,4981151.599125415,169282.6630592539,50.32077860412161,0.00118659192003436
7.920164050192541e+19,4.203579225004669,5280149.451898677,179443.9985976751,53.34132605245722,0.001257818107221811
8.395578619995103e+19,4.203579225004669,5597094.904576089,190215.2769268015,56.543184425240625,0.0013333197067524661
8.899530352885224e+19,4.203579225004669,5933065.277075946,201633.110380369,59.937237064609796,0.0014133533538812266
9.433732216299774e+19,4.203579225004669,6289202.556359072,213736.3089785225,63.535020594552336,0.0014981910886120015
1e+20,4.203579225004669,6666717.278122939,226566.01234580838,67.34876413470309,0.001588121280380844
1e+18,4.416977494298906,71807.69100609854,2322.4572879396237,0.7076778134269572,1.6687436059092133e-05
1.0600258488068824e+18,4.416977494298906,76118.00860960195,2461.86475796593,0.750156774859709,1.7689113572949716e-05
1.1236548001387516e+18,4.416977494298906,80687.0566858829,2609.640279710585,0.7951855720088964,1.8750917629807367e-05
1.191103133283008e+18,4.416977494298906,85530.36575118206,2766.286152580843,0.8429172609277168,1.9876457376444492e-05
1.2626001098748577e+18,4.416977494298906,90664.39855415987,2932.3348269322337,0.8935140849888754,2.1069558601739393e-05
1.3383887531737592e+18,4.416977494298906,96106.60603393879,3108.350713904824,0.9471480263612376,2.2334276740795153e-05
1.418726674116599e+18,4.416977494298906,101875.48663707462,3294.932103896439,1.0040013905893341,2.3674910659649188e-05
1.5038869469554132e+18,4.416977494298906,107990.64919507923,3492.7132001938703,1.0642674262627494,2.5096017267421744e-05
1.5941590374560028e+18,4.416977494298906,114472.87957622013,3702.36627467451,1.128150981881687,2.660242700557091e-05
1.689849786812462e+18,4.416977494298906,121344.21133815078,3924.6039529058226,1.195869202151453,2.8199260266903433e-05
1.7912844546220096e+18,4.416977494298906,128628.00062152503,4160.181636409841,1.2676522660726035,2.9891944800150512e-05
1.898807824465269e+18,4.416977494298906,136349.00553916424,4409.900070326146,1.3437441693355794,3.168623415926802e-05
2.0127853758499466e+18,4.416977494298906,144533.4703306269,4674.608065201004,1.4244035536792468,3.358822726017172e-05
2.133604526501402e+18,4.416977494298906,153209.21456822587,4955.205382154152,1.509904586032371,3.56043891113817e-05
2.2616759492228552e+18,4.416977494298906,162405.72771771945,5252.645791230387,1.6005378904263685,3.774157278904291e-05
2.3974349678010685e+18,4.416977494298906,172154.26937507497,5567.94031333089,1.6966115358467881,4.0007042731011944e-05
2.541343036702629e+18,4.416977494298906,182487.97552004253,5902.160656744636,1.79845208338154,4.240849942919415e-05
2.693889309590164e+18,4.416977494298906,193441.97114768263,6256.442859960318,1.9064056962250227,4.4954105604057715e-05
2.8555923019901005e+18,4.416977494298906,205053.48966069877,6631.991153141196,2.020839316311206,4.765251395029553e-05
3.0270016537634555e+18,4.416977494298906,217361.99942839556,7030.082051388232,2.142141911575106,5.0512896547943816e-05
3.208699997370444e+18,4.416977494298906,230409.33794244606,7452.0686937048395,2.2707257980821995,5.3544976038928385e-05
3.401304938279246e+18,4.416977494298906,244239.85402547318,7899.385442411668,2.407028041519769,5.675905867500924e-05
3.6054711542504986e+18,4.416977494298906,258900.5585758213,8373.552758645159,2.5515119428139608,6.016606934945631e-05
3.821892620633115e+18,4.416977494298906,274441.28436091094,8876.182370512046,2.7046686129222666,6.377758873153119e-05
4.051304969235378e+18,4.416977494298906,290914.85540232563,9408.982751466718,2.8670186421542585,6.760589262999759e-05
4.294487988789272e+18,4.416977494298906,308377.2665283817,9973.764927532824,3.0391138696947237,7.166399371946016e-05
4.5522682755073096e+18,4.416977494298906,326887.873704494,10572.448633108295,3.2215392593439183,7.596568577136184e-05
4.825522042741279e+18,4.416977494298906,346509.5957882832,11207.068836277784,3.4149148878507325,8.052559053998476e-05
5.115178099293145e+18,4.416977494298906,367309.12839520467,11879.782655812518,3.619898052597233,8.535920746282281e-05
5.422221006501592e+18,4.416977494298906,389357.170601643,12592.876693368946,3.8371855057987623,9.048296634426152e-05
5.747694424835359e+18,4.416977494298906,412728.6652560528,13348.774805808824,4.0675158228137995,9.591428320164039e-05
6.092704661368687e+18,4.416977494298906,437503.053714979,14150.046344059425,4.3116719126136225,0.00010167161946352256
6.458424430196991e+18,4.416977494298906,463764.5458698236,14999.414886518316,4.570483678945049,0.00010777454472139084
6.846096838574672e+18,4.416977494298906,491602.4063821982,15899.767496688168,4.84483084123173,0.00011424380324806767
7.257039612324231e+18,4.416977494298906,521111.25810079556,16854.164536508953,5.135645924802426,0.00012110138450895939
7.692649574879161e+18,4.416977494298906,552391.4036911181,17865.85006874376,5.4439174306102975,0.0001283705979057983
8.154407395185187e+18,4.416977494298906,585549.1665713029,18938.262883776602,5.770693195217263,0.00013607615200694084
8.643882620598297e+18,4.416977494298906,620697.2523129078,20075.04818830317,6.11708395246428,0.00014424423853353182
9.162739011886769e+18,4.416977494298906,657955.1317350898,21280.069995645135,6.484267108933908,0.0001529026213870095
9.712740198471207e+18,4.416977494298906,697449.4469943328,22557.424259803607,6.8734907460382155,0.00016208073102056214
1.0295755673125085e+19,4.416977494298906,739314.4420500523,23911.452797895083,7.286077862335352,0.00017180976447531
1.0913767146512693e+19,4.416977494298906,783692.4189692934,25346.758048294436,7.723430870495066,0.000182122791421251
1.1568875283162786e+19,4.416977494298906,830734.2216214442,26868.21871464599,8.187036364197812,0.00019305486656339042
1.2263306841775593e+19,4.416977494298906,880599.7484071961,28481.00634892158,8.678470171171597,0.0002046431487951573
