Ha,cells_per_half_width,cell_size_over_a,delta_H_over_a,cells_per_Hartmann_layer,resolution_label,alpha_eff_a2_over_nu,closure_recommended
1.04862187e+01,73,1.36986301e-02,9.53632604e-02,6.96151801e+00,marginal,1.21552416e+02,True
1.10483985e+01,73,1.36986301e-02,9.05108557e-02,6.60729246e+00,marginal,1.34215026e+02,True
1.16407175e+01,73,1.36986301e-02,8.59053577e-02,6.27109111e+00,marginal,1.48241000e+02,True
1.22647915e+01,73,1.36986301e-02,8.15342030e-02,5.95199682e+00,marginal,1.63778674e+02,True
1.29223229e+01,73,1.36986301e-02,7.73854674e-02,5.64913912e+00,marginal,1.80992629e+02,True
1.36151055e+01,73,1.36986301e-02,7.34478335e-02,5.36169184e+00,marginal,2.00065473e+02,True
1.43450290e+01,73,1.36986301e-02,6.97105597e-02,5.08887086e+00,marginal,2.21199820e+02,True
1.51140847e+01,73,1.36986301e-02,6.61634510e-02,4.82993192e+00,marginal,2.44620491e+02,True
1.59243704e+01,73,1.36986301e-02,6.27968312e-02,4.58416868e+00,marginal,2.70576948e+02,True
1.67780966e+01,73,1.36986301e-02,5.96015163e-02,4.35091069e+00,marginal,2.99346002e+02,True
1.76775922e+01,73,1.36986301e-02,5.65687899e-02,4.12952166e+00,marginal,3.31234819e+02,True
1.86253109e+01,73,1.36986301e-02,5.36903789e-02,3.91939766e+00,underresolved,3.66584255e+02,True
1.96238381e+01,73,1.36986301e-02,5.09584311e-02,3.71996547e+00,underresolved,4.05772553e+02,True
2.06758976e+01,73,1.36986301e-02,4.83654940e-02,3.53068106e+00,underresolved,4.49219461e+02,True
2.17843593e+01,73,1.36986301e-02,4.59044944e-02,3.35102809e+00,underresolved,4.97390784e+02,True
2.29522472e+01,73,1.36986301e-02,4.35687187e-02,3.18051646e+00,underresolved,5.50803451e+02,True
2.41827470e+01,73,1.36986301e-02,4.13517951e-02,3.01868104e+00,underresolved,6.10031135e+02,True
2.54792155e+01,73,1.36986301e-02,3.92476762e-02,2.86508036e+00,underresolved,6.75710491e+02,True
2.68451894e+01,73,1.36986301e-02,3.72506218e-02,2.71929540e+00,underresolved,7.48548077e+02,True
2.82843950e+01,73,1.36986301e-02,3.53551844e-02,2.58092846e+00,underresolved,8.29328044e+02,True
2.98007582e+01,73,1.36986301e-02,3.35561932e-02,2.44960211e+00,underresolved,9.18920667e+02,True
3.13984156e+01,73,1.36986301e-02,3.18487408e-02,2.32495808e+00,underresolved,1.01829181e+03,True
3.30817255e+01,73,1.36986301e-02,3.02281693e-02,2.20665636e+00,underresolved,1.12851346e+03,True
3.48552798e+01,73,1.36986301e-02,2.86900580e-02,2.09437423e+00,underresolved,1.25077535e+03,True
3.67239167e+01,73,1.36986301e-02,2.72302110e-02,1.98780540e+00,underresolved,1.38639797e+03,True
3.86927337e+01,73,1.36986301e-02,2.58446459e-02,1.88665915e+00,underresolved,1.53684690e+03,True
4.07671015e+01,73,1.36986301e-02,2.45295830e-02,1.79065956e+00,underresolved,1.70374881e+03,True
4.29526788e+01,73,1.36986301e-02,2.32814350e-02,1.69954475e+00,underresolved,1.88890913e+03,True
4.52554278e+01,73,1.36986301e-02,2.20967970e-02,1.61306618e+00,underresolved,2.09433177e+03,True
4.76816302e+01,73,1.36986301e-02,2.09724373e-02,1.53098792e+00,underresolved,2.32224091e+03,True
5.02379044e+01,73,1.36986301e-02,1.99052889e-02,1.45308609e+00,underresolved,2.57510525e+03,True
5.29312238e+01,73,1.36986301e-02,1.88924406e-02,1.37914816e+00,underresolved,2.85566494e+03,True
5.57689356e+01,73,1.36986301e-02,1.79311294e-02,1.30897245e+00,underresolved,3.16696137e+03,True
5.87587808e+01,73,1.36986301e-02,1.70187330e-02,1.24236751e+00,underresolved,3.51237042e+03,True
6.19089155e+01,73,1.36986301e-02,1.61527624e-02,1.17915165e+00,underresolved,3.89563915e+03,True
6.52279330e+01,73,1.36986301e-02,1.53308553e-02,1.11915243e+00,underresolved,4.32092674e+03,True
6.87248873e+01,73,1.36986301e-02,1.45507696e-02,1.06220618e+00,underresolved,4.79284979e+03,True
7.24093180e+01,73,1.36986301e-02,1.38103773e-02,1.00815754e+00,underresolved,5.31653265e+03,True
7.62912757e+01,73,1.36986301e-02,1.31076587e-02,9.56859082e-01,underresolved,5.89766331e+03,True
8.03813502e+01,73,1.36986301e-02,1.24406967e-02,9.08170860e-01,underresolved,6.54255541e+03,True
8.46906990e+01,73,1.36986301e-02,1.18076721e-02,8.61960060e-01,underresolved,7.25821715e+03,True
8.92310776e+01,73,1.36986301e-02,1.12068578e-02,8.18100621e-01,underresolved,8.05242761e+03,True
9.40148717e+01,73,1.36986301e-02,1.06366151e-02,7.76472899e-01,underresolved,8.93382173e+03,True
9.90551313e+01,73,1.36986301e-02,1.00953882e-02,7.36963336e-01,underresolved,9.91198437e+03,True
1.04365606e+02,73,1.36986301e-02,9.58170072e-03,6.99464153e-01,underresolved,1.09975549e+04,True
1.09960782e+02,73,1.36986301e-02,9.09415143e-03,6.63873054e-01,underresolved,1.22023435e+04,True
1.15855922e+02,73,1.36986301e-02,8.63141030e-03,6.30092952e-01,underresolved,1.35394593e+04,True
1.22067109e+02,73,1.36986301e-02,8.19221499e-03,5.98031694e-01,underresolved,1.50234545e+04,True
1.28611285e+02,73,1.36986301e-02,7.77536743e-03,5.67601822e-01,underresolved,1.66704819e+04,True
1.35506304e+02,73,1.36986301e-02,7.37973048e-03,5.38720325e-01,underresolved,1.84984721e+04,True
1.42770973e+02,73,1.36986301e-02,7.00422487e-03,5.11308415e-01,underresolved,2.05273288e+04,True
1.50425111e+02,73,1.36986301e-02,6.64782625e-03,4.85291317e-01,underresolved,2.27791457e+04,True
1.58489597e+02,73,1.36986301e-02,6.30956241e-03,4.60598056e-01,underresolved,2.52784482e+04,True
1.66986430e+02,73,1.36986301e-02,5.98851056e-03,4.37161271e-01,underresolved,2.80524603e+04,True
1.75938790e+02,73,1.36986301e-02,5.68379492e-03,4.14917029e-01,underresolved,3.11314022e+04,True
1.85371097e+02,73,1.36986301e-02,5.39458424e-03,3.93804650e-01,underresolved,3.45488202e+04,True
1.95309083e+02,73,1.36986301e-02,5.12008958e-03,3.73766539e-01,underresolved,3.83419521e+04,True
2.05779857e+02,73,1.36986301e-02,4.85956213e-03,3.54748036e-01,underresolved,4.25521342e+04,True
2.16811983e+02,73,1.36986301e-02,4.61229120e-03,3.36697258e-01,underresolved,4.72252525e+04,True
2.28435555e+02,73,1.36986301e-02,4.37760225e-03,3.19564964e-01,underresolved,5.24122428e+04,True
2.40682283e+02,73,1.36986301e-02,4.15485506e-03,3.03304420e-01,underresolved,5.81696476e+04,True
2.53585573e+02,73,1.36986301e-02,3.94344201e-03,2.87871266e-01,underresolved,6.45602323e+04,True
2.67180625e+02,73,1.36986301e-02,3.74278636e-03,2.73223404e-01,underresolved,7.16536709e+04,True
2.81504526e+02,73,1.36986301e-02,3.55234075e-03,2.59320875e-01,underresolved,7.95273064e+04,True
2.96596350e+02,73,1.36986301e-02,3.37158566e-03,2.46125753e-01,underresolved,8.82669946e+04,True
3.12497266e+02,73,1.36986301e-02,3.20002799e-03,2.33602044e-01,underresolved,9.79680419e+04,True
3.29250651e+02,73,1.36986301e-02,3.03719976e-03,2.21715583e-01,underresolved,1.08736245e+05,True
3.46902207e+02,73,1.36986301e-02,2.88265678e-03,2.10433945e-01,underresolved,1.20689046e+05,True
3.65500086e+02,73,1.36986301e-02,2.73597747e-03,1.99726355e-01,underresolved,1.33956815e+05,True
3.85095021e+02,73,1.36986301e-02,2.59676170e-03,1.89563604e-01,underresolved,1.48684273e+05,True
4.05740466e+02,73,1.36986301e-02,2.46462969e-03,1.79917968e-01,underresolved,1.65032069e+05,True
4.27492740e+02,73,1.36986301e-02,2.33922101e-03,1.70763134e-01,underresolved,1.83178538e+05,True
4.50411182e+02,73,1.36986301e-02,2.22019355e-03,1.62074129e-01,underresolved,2.03321646e+05,True
4.74558312e+02,73,1.36986301e-02,2.10722260e-03,1.53827250e-01,underresolved,2.25681151e+05,True
5.00000000e+02,73,1.36986301e-02,2.00000000e-03,1.46000000e-01,underresolved,2.50501002e+05,True
1.00000000e+00,78,1.28205128e-02,1.00000000e+00,7.80000000e+01,resolved,4.19452805e+00,False
1.05361130e+00,78,1.28205128e-02,9.49116623e-01,7.40310966e+01,resolved,4.32540418e+00,False
1.11009677e+00,78,1.28205128e-02,9.00822364e-01,7.02641444e+01,resolved,4.47054884e+00,False
1.16961051e+00,78,1.28205128e-02,8.54985480e-01,6.66888675e+01,resolved,4.63150293e+00,False
1.23231485e+00,78,1.28205128e-02,8.11480932e-01,6.32955127e+01,resolved,4.80997090e+00,False
1.29838085e+00,78,1.28205128e-02,7.70190042e-01,6.00748232e+01,resolved,5.00783767e+00,False
1.36798874e+00,78,1.28205128e-02,7.31000171e-01,5.70180134e+01,resolved,5.22718711e+00,False
1.44132839e+00,78,1.28205128e-02,6.93804414e-01,5.41167443e+01,resolved,5.47032255e+00,False
1.51859988e+00,78,1.28205128e-02,6.58501303e-01,5.13631016e+01,resolved,5.73978915e+00,False
1.60001400e+00,78,1.28205128e-02,6.24994533e-01,4.87495735e+01,resolved,6.03839867e+00,False
1.68579283e+00,78,1.28205128e-02,5.93192700e-01,4.62690306e+01,resolved,6.36925666e+00,False
1.77617038e+00,78,1.28205128e-02,5.63009052e-01,4.39147061e+01,resolved,6.73579245e+00,False
1.87139318e+00,78,1.28205128e-02,5.34361251e-01,4.16801775e+01,resolved,7.14179222e+00,False
1.97172100e+00,78,1.28205128e-02,5.07171146e-01,3.95593494e+01,resolved,7.59143552e+00,False
2.07742753e+00,78,1.28205128e-02,4.81364565e-01,3.75464361e+01,resolved,8.08933567e+00,False
2.18880112e+00,78,1.28205128e-02,4.56871110e-01,3.56359466e+01,resolved,8.64058452e+00,False
2.30614560e+00,78,1.28205128e-02,4.33623965e-01,3.38226693e+01,resolved,9.25080202e+00,False
2.42978107e+00,78,1.28205128e-02,4.11559714e-01,3.21016577e+01,resolved,9.92619134e+00,False
2.56004479e+00,78,1.28205128e-02,3.90618166e-01,3.04682169e+01,resolved,1.06736002e+01,False
2.69729212e+00,78,1.28205128e-02,3.70742194e-01,2.89178912e+01,resolved,1.15005892e+01,False
2.84189746e+00,78,1.28205128e-02,3.51877580e-01,2.74464512e+01,resolved,1.24155078e+01,False
2.99425528e+00,78,1.28205128e-02,3.33972860e-01,2.60498831e+01,resolved,1.34275795e+01,False
3.15478120e+00,78,1.28205128e-02,3.16979193e-01,2.47243771e+01,resolved,1.45469965e+01,False
3.32391313e+00,78,1.28205128e-02,3.00850221e-01,2.34663173e+01,resolved,1.57850257e+01,False
3.50211243e+00,78,1.28205128e-02,2.85541946e-01,2.22722718e+01,resolved,1.71541268e+01,False
3.68986524e+00,78,1.28205128e-02,2.71012608e-01,2.11389834e+01,resolved,1.86680838e+01,False
3.88768371e+00,78,1.28205128e-02,2.57222571e-01,2.00633605e+01,resolved,2.03421525e+01,False
4.09610750e+00,78,1.28205128e-02,2.44134218e-01,1.90424690e+01,resolved,2.21932232e+01,False
4.31570515e+00,78,1.28205128e-02,2.31711844e-01,1.80735239e+01,resolved,2.42400029e+01,False
4.54707572e+00,78,1.28205128e-02,2.19921563e-01,1.71538819e+01,resolved,2.65032174e+01,False
4.79085036e+00,78,1.28205128e-02,2.08731212e-01,1.62810345e+01,resolved,2.90058351e+01,False
5.04769408e+00,78,1.28205128e-02,1.98110263e-01,1.54526005e+01,resolved,3.17733160e+01,False
5.31830753e+00,78,1.28205128e-02,1.88029743e-01,1.46663200e+01,resolved,3.48338872e+01,False
5.60342891e+00,78,1.28205128e-02,1.78462155e-01,1.39200481e+01,resolved,3.82188484e+01,False
5.90383603e+00,78,1.28205128e-02,1.69381398e-01,1.32117490e+01,resolved,4.19629104e+01,False
6.22034836e+00,78,1.28205128e-02,1.60762700e-01,1.25394906e+01,resolved,4.61045703e+01,False
6.55382933e+00,78,1.28205128e-02,1.52582551e-01,1.19014390e+01,resolved,5.06865271e+01,False
6.90518864e+00,78,1.28205128e-02,1.44818636e-01,1.12958536e+01,resolved,5.57561425e+01,False
7.27538479e+00,78,1.28205128e-02,1.37449775e-01,1.07210824e+01,resolved,6.13659520e+01,False
7.66542763e+00,78,1.28205128e-02,1.30455866e-01,1.01755575e+01,resolved,6.75742319e+01,False
8.07638118e+00,78,1.28205128e-02,1.23817831e-01,9.65779082e+00,resolved,7.44456273e+01,False
8.50936648e+00,78,1.28205128e-02,1.17517562e-01,9.16636981e+00,resolved,8.20518506e+01,False
8.96556469e+00,78,1.28205128e-02,1.11537871e-01,8.69995396e+00,resolved,9.04724549e+01,False
9.44622028e+00,78,1.28205128e-02,1.05862448e-01,8.25727092e+00,resolved,9.97956938e+01,False
9.95264444e+00,78,1.28205128e-02,1.00475809e-01,7.83711309e+00,marginal,1.10119475e+02,True
1.04862187e+01,78,1.28205128e-02,9.53632604e-02,7.43833431e+00,marginal,1.21552416e+02,True
1.10483985e+01,78,1.28205128e-02,9.05108557e-02,7.05984674e+00,marginal,1.34215026e+02,True
1.16407175e+01,78,1.28205128e-02,8.59053577e-02,6.70061790e+00,marginal,1.48241000e+02,True
1.22647915e+01,78,1.28205128e-02,8.15342030e-02,6.35966783e+00,marginal,1.63778674e+02,True
1.29223229e+01,78,1.28205128e-02,7.73854674e-02,6.03606646e+00,marginal,1.80992629e+02,True
1.36151055e+01,78,1.28205128e-02,7.34478335e-02,5.72893101e+00,marginal,2.00065473e+02,True
1.43450290e+01,78,1.28205128e-02,6.97105597e-02,5.43742366e+00,marginal,2.21199820e+02,True
1.51140847e+01,78,1.28205128e-02,6.61634510e-02,5.16074918e+00,marginal,2.44620491e+02,True
1.59243704e+01,78,1.28205128e-02,6.27968312e-02,4.89815283e+00,marginal,2.70576948e+02,True
1.67780966e+01,78,1.28205128e-02,5.96015163e-02,4.64891828e+00,marginal,2.99346002e+02,True
1.76775922e+01,78,1.28205128e-02,5.65687899e-02,4.41236561e+00,marginal,3.31234819e+02,True
1.86253109e+01,78,1.28205128e-02,5.36903789e-02,4.18784955e+00,marginal,3.66584255e+02,True
1.96238381e+01,78,1.28205128e-02,5.09584311e-02,3.97475762e+00,underresolved,4.05772553e+02,True
2.06758976e+01,78,1.28205128e-02,4.83654940e-02,3.77250853e+00,underresolved,4.49219461e+02,True
2.17843593e+01,78,1.28205128e-02,4.59044944e-02,3.58055056e+00,underresolved,4.97390784e+02,True
2.29522472e+01,78,1.28205128e-02,4.35687187e-02,3.39836006e+00,underresolved,5.50803451e+02,True
2.41827470e+01,78,1.28205128e-02,4.13517951e-02,3.22544002e+00,underresolved,6.10031135e+02,True
2.54792155e+01,78,1.28205128e-02,3.92476762e-02,3.06131874e+00,underresolved,6.75710491e+02,True
2.68451894e+01,78,1.28205128e-02,3.72506218e-02,2.90554850e+00,underresolved,7.48548077e+02,True
2.82843950e+01,78,1.28205128e-02,3.53551844e-02,2.75770438e+00,underresolved,8.29328044e+02,True
2.98007582e+01,78,1.28205128e-02,3.35561932e-02,2.61738307e+00,underresolved,9.18920667e+02,True
3.13984156e+01,78,1.28205128e-02,3.18487408e-02,2.48420178e+00,underresolved,1.01829181e+03,True
3.30817255e+01,78,1.28205128e-02,3.02281693e-02,2.35779721e+00,underresolved,1.12851346e+03,True
3.48552798e+01,78,1.28205128e-02,2.86900580e-02,2.23782452e+00,underresolved,1.25077535e+03,True
3.67239167e+01,78,1.28205128e-02,2.72302110e-02,2.12395645e+00,underresolved,1.38639797e+03,True
3.86927337e+01,78,1.28205128e-02,2.58446459e-02,2.01588238e+00,underresolved,1.53684690e+03,True
4.07671015e+01,78,1.28205128e-02,2.45295830e-02,1.91330747e+00,underresolved,1.70374881e+03,True
4.29526788e+01,78,1.28205128e-02,2.32814350e-02,1.81595193e+00,underresolved,1.88890913e+03,True
4.52554278e+01,78,1.28205128e-02,2.20967970e-02,1.72355016e+00,underresolved,2.09433177e+03,True
4.76816302e+01,78,1.28205128e-02,2.09724373e-02,1.63585011e+00,underresolved,2.32224091e+03,True
5.02379044e+01,78,1.28205128e-02,1.99052889e-02,1.55261253e+00,underresolved,2.57510525e+03,True
5.29312238e+01,78,1.28205128e-02,1.88924406e-02,1.47361036e+00,underresolved,2.85566494e+03,True
5.57689356e+01,78,1.28205128e-02,1.79311294e-02,1.39862809e+00,underresolved,3.16696137e+03,True
5.87587808e+01,78,1.28205128e-02,1.70187330e-02,1.32746117e+00,underresolved,3.51237042e+03,True
6.19089155e+01,78,1.28205128e-02,1.61527624e-02,1.25991546e+00,underresolved,3.89563915e+03,True
6.52279330e+01,78,1.28205128e-02,1.53308553e-02,1.19580671e+00,underresolved,4.32092674e+03,True
6.87248873e+01,78,1.28205128e-02,1.45507696e-02,1.13496003e+00,underresolved,4.79284979e+03,True
7.24093180e+01,78,1.28205128e-02,1.38103773e-02,1.07720943e+00,underresolved,5.31653265e+03,True
7.62912757e+01,78,1.28205128e-02,1.31076587e-02,1.02239737e+00,underresolved,5.89766331e+03,True
8.03813502e+01,78,1.28205128e-02,1.24406967e-02,9.70374344e-01,underresolved,6.54255541e+03,True
8.46906990e+01,78,1.28205128e-02,1.18076721e-02,9.20998420e-01,underresolved,7.25821715e+03,True
8.92310776e+01,78,1.28205128e-02,1.12068578e-02,8.74134911e-01,underresolved,8.05242761e+03,True
9.40148717e+01,78,1.28205128e-02,1.06366151e-02,8.29655974e-01,underresolved,8.93382173e+03,True
9.90551313e+01,78,1.28205128e-02,1.00953882e-02,7.87440277e-01,underresolved,9.91198437e+03,True
1.04365606e+02,78,1.28205128e-02,9.58170072e-03,7.47372656e-01,underresolved,1.09975549e+04,True
1.09960782e+02,78,1.28205128e-02,9.09415143e-03,7.09343812e-01,underresolved,1.22023435e+04,True
1.15855922e+02,78,1.28205128e-02,8.63141030e-03,6.73250003e-01,underresolved,1.35394593e+04,True
1.22067109e+02,78,1.28205128e-02,8.19221499e-03,6.38992769e-01,underresolved,1.50234545e+04,True
1.28611285e+02,78,1.28205128e-02,7.77536743e-03,6.06478659e-01,underresolved,1.66704819e+04,True
1.35506304e+02,78,1.28205128e-02,7.37973048e-03,5.75618977e-01,underresolved,1.84984721e+04,True
1.42770973e+02,78,1.28205128e-02,7.00422487e-03,5.46329540e-01,underresolved,2.05273288e+04,True
1.50425111e+02,78,1.28205128e-02,6.64782625e-03,5.18530448e-01,underresolved,2.27791457e+04,True
1.58489597e+02,78,1.28205128e-02,6.30956241e-03,4.92145868e-01,underresolved,2.52784482e+04,True
1.66986430e+02,78,1.28205128e-02,5.98851056e-03,4.67103824e-01,underresolved,2.80524603e+04,True
1.75938790e+02,78,1.28205128e-02,5.68379492e-03,4.43336004e-01,underresolved,3.11314022e+04,True
1.85371097e+02,78,1.28205128e-02,5.39458424e-03,4.20777571e-01,underresolved,3.45488202e+04,True
1.95309083e+02,78,1.28205128e-02,5.12008958e-03,3.99366987e-01,underresolved,3.83419521e+04,True
2.05779857e+02,78,1.28205128e-02,4.85956213e-03,3.79045846e-01,underresolved,4.25521342e+04,True
2.16811983e+02,78,1.28205128e-02,4.61229120e-03,3.59758714e-01,underresolved,4.72252525e+04,True
2.28435555e+02,78,1.28205128e-02,4.37760225e-03,3.41452975e-01,underresolved,5.24122428e+04,True
2.40682283e+02,78,1.28205128e-02,4.15485506e-03,3.24078695e-01,underresolved,5.81696476e+04,True
2.53585573e+02,78,1.28205128e-02,3.94344201e-03,3.07588476e-01,underresolved,6.45602323e+04,True
2.67180625e+02,78,1.28205128e-02,3.74278636e-03,2.91937336e-01,underresolved,7.16536709e+04,True
2.81504526e+02,78,1.28205128e-02,3.55234075e-03,2.77082579e-01,underresolved,7.95273064e+04,True
2.96596350e+02,78,1.28205128e-02,3.37158566e-03,2.62983681e-01,underresolved,8.82669946e+04,True
3.12497266e+02,78,1.28205128e-02,3.20002799e-03,2.49602183e-01,underresolved,9.79680419e+04,True
3.29250651e+02,78,1.28205128e-02,3.03719976e-03,2.36901582e-01,underresolved,1.08736245e+05,True
3.46902207e+02,78,1.28205128e-02,2.88265678e-03,2.24847229e-01,underresolved,1.20689046e+05,True
3.65500086e+02,78,1.28205128e-02,2.73597747e-03,2.13406243e-01,underresolved,1.33956815e+05,True
3.85095021e+02,78,1.28205128e-02,2.59676170e-03,2.02547412e-01,underresolved,1.48684273e+05,True
4.05740466e+02,78,1.28205128e-02,2.46462969e-03,1.92241116e-01,underresolved,1.65032069e+05,True
4.27492740e+02,78,1.28205128e-02,2.33922101e-03,1.82459239e-01,underresolved,1.83178538e+05,True
4.50411182e+02,78,1.28205128e-02,2.22019355e-03,1.73175097e-01,underresolved,2.03321646e+05,True
4.74558312e+02,78,1.28205128e-02,2.10722260e-03,1.64363363e-01,underresolved,2.25681151e+05,True
5.00000000e+02,78,1.28205128e-02,2.00000000e-03,1.56000000e-01,underresolved,2.50501002e+05,True
1.00000000e+00,82,1.21951220e-02,1.00000000e+00,8.20000000e+01,resolved,4.19452805e+00,False
1.05361130e+00,82,1.21951220e-02,9.49116623e-01,7.78275631e+01,resolved,4.32540418e+00,False
1.11009677e+00,82,1.21951220e-02,9.00822364e-01,7.38674339e+01,resolved,4.47054884e+00,False
1.16961051e+00,82,1.21951220e-02,8.54985480e-01,7.01088094e+01,resolved,4.63150293e+00,False
1.23231485e+00,82,1.21951220e-02,8.11480932e-01,6.65414364e+01,resolved,4.80997090e+00,False
1.29838085e+00,82,1.21951220e-02,7.70190042e-01,6.31555834e+01,resolved,5.00783767e+00,False
1.36798874e+00,82,1.21951220e-02,7.31000171e-01,5.99420141e+01,resolved,5.22718711e+00,False
1.44132839e+00,82,1.21951220e-02,6.93804414e-01,5.68919620e+01,resolved,5.47032255e+00,False
1.51859988e+00,82,1.21951220e-02,6.58501303e-01,5.39971068e+01,resolved,5.73978915e+00,False
1.60001400e+00,82,1.21951220e-02,6.24994533e-01,5.12495517e+01,resolved,6.03839867e+00,False
1.68579283e+00,82,1.21951220e-02,5.93192700e-01,4.86418014e+01,resolved,6.36925666e+00,False
1.77617038e+00,82,1.21951220e-02,5.63009052e-01,4.61667423e+01,resolved,6.73579245e+00,False
1.87139318e+00,82,1.21951220e-02,5.34361251e-01,4.38176225e+01,resolved,7.14179222e+00,False
1.97172100e+00,82,1.21951220e-02,5.07171146e-01,4.15880339e+01,resolved,7.59143552e+00,False
2.07742753e+00,82,1.21951220e-02,4.81364565e-01,3.94718943e+01,resolved,8.08933567e+00,False
2.18880112e+00,82,1.21951220e-02,4.56871110e-01,3.74634311e+01,resolved,8.64058452e+00,False
2.30614560e+00,82,1.21951220e-02,4.33623965e-01,3.55571652e+01,resolved,9.25080202e+00,False
2.42978107e+00,82,1.21951220e-02,4.11559714e-01,3.37478965e+01,resolved,9.92619134e+00,False
2.56004479e+00,82,1.21951220e-02,3.90618166e-01,3.20306896e+01,resolved,1.06736002e+01,False
