y,ux
2.534219999999999806e-01,9.991553171599999207e-04
2.619920000000000027e-01,9.991143899700000337e-04
2.705250000000000155e-01,9.990714002074999826e-04
2.790590000000000015e-01,9.990213103500001496e-04
2.875539999999999763e-01,9.989685658450000137e-04
2.960490000000000066e-01,9.989076732560000452e-04
3.045030000000000237e-01,9.988433964774998293e-04
3.129569999999999852e-01,9.987697630119999823e-04
3.213670000000000138e-01,9.986919762125000613e-04
3.297780000000000156e-01,9.986033291160001119e-04
3.381430000000000269e-01,9.985096135900000617e-04
3.465070000000000094e-01,9.984032994680000148e-04
3.548239999999999728e-01,9.982909307699999041e-04
3.631400000000000183e-01,9.981640914660000908e-04
3.714060000000000139e-01,9.980300694525001855e-04
3.796720000000000095e-01,9.978791945839998647e-04
3.878849999999999798e-01,9.977198942874999487e-04
3.960969999999999769e-01,9.975410385000000723e-04
4.042549999999999755e-01,9.973523605125000219e-04
4.124120000000000008e-01,9.971409328599998428e-04
4.205110000000000237e-01,9.969181248624999631e-04
4.286099999999999910e-01,9.966689778779999620e-04
4.366490000000000093e-01,9.964067031875000098e-04
4.446880000000000277e-01,9.961139458559999365e-04
4.526649999999999840e-01,9.958061023974998892e-04
4.606410000000000227e-01,9.954631040940001632e-04
4.685520000000000240e-01,9.951028295399999384e-04
4.764630000000000254e-01,9.947021510519999873e-04
4.843069999999999875e-01,9.942817440099999474e-04
4.921499999999999764e-01,9.938149632379999782e-04
4.999239999999999795e-01,9.933257369200000457e-04
5.076979999999999826e-01,9.927831982400000567e-04
5.153990000000000515e-01,9.922152138449999350e-04
5.231000000000000094e-01,9.915862248019999617e-04
5.307269999999999488e-01,9.909285081349998667e-04
5.383529999999999704e-01,9.902010845179998189e-04
5.459019999999999984e-01,9.894413365899999875e-04
5.534510000000000263e-01,9.886018509720000905e-04
5.609210000000000029e-01,9.877261276924999885e-04
5.683909999999999796e-01,9.867594289900000204e-04
5.757780000000000120e-01,9.857522368899999162e-04
5.831659999999999622e-01,9.846419308180000100e-04
5.904690000000000216e-01,9.834865328099998919e-04
5.977719999999999700e-01,9.822144904859998228e-04
6.049879999999999702e-01,9.808923984824999536e-04
6.122049999999999992e-01,9.794383415460000426e-04
6.193319999999999936e-01,9.779289452449999812e-04
6.264589999999999881e-01,9.762711453380000081e-04
6.334940000000000015e-01,9.745523973049999376e-04
6.405290000000000150e-01,9.726674756500000487e-04
6.474710000000000187e-01,9.707157122474999438e-04
6.544119999999999937e-01,9.685776083040000331e-04
6.612559999999999549e-01,9.663665343175000455e-04
